index,행정구역,시설종류,대상시설명,위도,경도,CARI,CARI300
340,강동구,어린이집,한양어린이집,37.5435458,127.14281470000002,3.03,0.28
341,강동구,어린이집,강일어린이집,37.56911869,127.17857990000002,0.0,0.0
342,강동구,어린이집,강동아이슐레어린이집,37.55322569,127.137505,1.41,0.13
343,강동구,어린이집,개나리어린이집,37.5521359,127.1357082,1.62,0.24
344,강동구,어린이집,곡교어린이집,37.543502200000006,127.1278081,1.2,0.19
345,강동구,어린이집,둔촌어린이집,37.5305225,127.14300559999998,1.13,0.0
346,강동구,어린이집,성심어린이집,37.53621522,127.1445702,1.94,0.8
347,강동구,어린이집,세정어린이집,37.56063437,127.1557401,0.0,0.0
348,도봉구,어린이집,행복둥지,37.63975870000001,127.0418041,1.02,0.0
349,강남구,어린이집,목련어린이집,37.494007,127.077734,0.0,0.0
350,강남구,어린이집,자람어린이집,37.491666,127.082926,0.0,0.0
351,강남구,초등학교,구룡초등학교,37.48119613,127.051773,0.01,0.0
352,강남구,초등학교,대도초등학교,37.49264543,127.0533776,1.0,0.0
353,강남구,초등학교,대모초등학교,37.48059953,127.0859937,0.0,0.0
354,강남구,초등학교,대진초등학교,37.497027,127.0780785,0.0,0.0
355,강남구,초등학교,수서초등학교,37.49115058,127.101549,0.0,0.0
356,강남구,초등학교,압구정초등학교,37.53173902,127.0308413,0.0,0.0
357,강남구,초등학교,언주초등학교,37.48632308,127.036781,2.21,1.39
358,강남구,초등학교,역삼초등학교,37.49316115,127.032603,2.01,0.0
359,강남구,초등학교,왕북초등학교,37.4863299,127.086039,0.0,0.0
360,강남구,초등학교,대청초등학교,37.493117,127.0877676,0.0,0.0
361,강남구,초등학교,대치초등학교,37.49127879,127.0621966,0.4,0.24
362,강남구,초등학교,양전초등학교,37.49028366,127.069478,0.36,0.0
363,강남구,초등학교,세명초등학교,37.468857,127.0910762,0.32,0.0
364,강남구,초등학교,율현초등학교,37.474559,127.108267,0.41,0.0
365,강남구,초등학교,자곡초등학교,37.472191,127.0996009,0.45,0.36
366,강남구,특수학교,밀알학교,37.48578132,127.0820739,0.0,0.0
367,강남구,특수학교,정애학교,37.514363,127.054425,0.38,0.0
368,강남구,특수학교,서울아카데미(외국인),37.49996119,127.061603,0.72,0.06
369,강남구,어린이집,연화어린이집,37.517216,127.03720420000002,0.6,0.0
370,강남구,어린이집,한별어린이집,37.51175900000001,127.0555131,0.25,0.0
371,강남구,어린이집,삼성어린이집,37.49663609,127.058851,1.05,0.0
372,강남구,어린이집,오르다어린이집,37.51279678,127.0505144,0.6,0.0
373,강남구,어린이집,선릉삼성어린이집,37.50663400000001,127.051164,0.6,0.0
374,강남구,어린이집,논현어린이집,37.51102773,127.026898,0.0,0.0
375,강남구,어린이집,한티어린이집,37.49995467,127.066938,0.62,0.0
376,강남구,어린이집,킹스키즈어린이집,37.49983413,127.056227,1.01,0.1
377,강남구,어린이집,선재어린이집,37.50147751,127.0563559,0.76,0.36
378,강남구,어린이집,성아어린이집,37.484042,127.043583,2.21,0.0
379,강남구,어린이집,청수어린이집,37.525052,127.049284,0.6,0.0
380,강남구,어린이집,강남구청어린이집,37.51796636,127.0470611,0.6,0.46
381,강남구,어린이집,구민회관어린이집,37.493887,127.0642704,0.47,0.02
382,강남구,유치원,소망유치원,37.48797908,127.1056314,0.0,0.0
383,강남구,유치원,묘동유치원,37.49740739,127.058723,1.0,0.0
384,강남구,유치원,푸른유치원,37.48479809,127.0811005,0.0,0.0
385,강남구,유치원,성요셉유치원,37.52627314,127.0482112,0.49,0.0
386,강남구,유치원,강남유치원,37.515448,127.039009,0.6,0.0
387,강남구,유치원,반디유치원,37.48790982,127.0981867,0.0,0.0
388,강남구,유치원,초원유치원,37.475915,127.048578,0.63,0.0
389,강남구,유치원,성결유치원,37.511421,127.035354,0.01,0.0
390,강남구,유치원,도곡렉슬유치원,37.49432124,127.0535103,1.17,0.0
391,강남구,유치원,역삼초등학교병설유치원,37.49316115,127.032603,2.01,0.0
392,강남구,유치원,개포초등학교유치원,37.48680544,127.0699766,0.26,0.0
393,강남구,유치원,대현초등학교병설유치원,37.50372276,127.063564,0.6,0.03
394,강남구,유치원,수서초등학교병설유치원,37.49115058,127.101549,0.0,0.0
395,강남구,유치원,유정유치원,37.48300739,127.09494209999998,0.05,0.0
396,강남구,유치원,아란유치원,37.53153399,127.0292754,0.0,0.0
397,강남구,유치원,은곡유치원,37.46682003,127.096934,0.44,0.0
398,강남구,유치원,청담몬테소리유치원,37.519322,127.046511,0.6,0.54
399,강남구,초등학교,대곡초등학교,37.49471191,127.0650265,0.55,0.0
400,강남구,초등학교,대왕초등학교,37.46462136,127.1055895,0.15,0.0
401,강남구,초등학교,대현초등학교,37.50372276,127.063564,0.6,0.03
402,강남구,초등학교,도곡초등학교,37.4995106,127.0544636,1.25,0.0
403,강남구,초등학교,도성초등학교,37.50146282,127.0488738,1.13,0.0
404,강남구,초등학교,봉은초등학교,37.52008278,127.060981,0.0,0.0
405,강남구,초등학교,삼릉초등학교,37.51325956,127.046914,0.6,0.0
406,강남구,초등학교,청담초등학교,37.52828178,127.0451534,0.15,0.0
407,강남구,초등학교,포이초등학교,37.47591562,127.0525106,0.51,0.0
408,강남구,초등학교,논현초등학교,37.50849066,127.0262217,0.27,0.0
409,강남구,초등학교,신구초등학교,37.5233613,127.0239915,0.0,0.0
410,강남구,초등학교,언북초등학교,37.52012607,127.04471409999998,0.6,0.5
411,강남구,초등학교,영희초등학교,37.49230166,127.0811312,0.0,0.0
412,강남구,초등학교,일원초등학교,37.48978925,127.0763251,0.0,0.0
413,강남구,초등학교,학동초등학교,37.51226034,127.0395969,0.54,0.0
414,강남구,초등학교,개원초등학교,37.48161815,127.0587379,0.21,0.0
415,강남구,초등학교,개일초등학교,37.48621378,127.057776,0.4,0.03
416,강남구,유치원,돌샘유치원,37.48914032,127.07086979999998,0.26,0.0
417,강남구,유치원,이화유치원,37.495751,127.075096,0.0,0.0
418,강남구,유치원,영동제일유치원,37.517579,127.05343700000002,0.6,0.0
419,관악구,초등학교,난곡초등학교,37.46912800000001,126.916342,1.63,0.0
420,관악구,초등학교,난우초등학교,37.477118,126.917652,1.63,0.61
421,관악구,초등학교,난향초등학교,37.46282,126.918336,0.01,0.0
422,관악구,초등학교,남부초등학교,37.485121,126.922117,0.01,0.0
423,관악구,초등학교,당곡초등학교,37.490168,126.930369,0.45,0.0
424,동작구,학원,동작시사어학원,37.488664,126.9778247,0.6,0.0
425,동작구,학원,미래연미술학원,37.480221,126.97148500000002,0.57,0.0
426,동작구,학원,대방유투엠학원,37.505128000000006,126.924346,2.61,0.63
427,동작구,어린이집,윤슬어린이집,37.497516,126.937375,1.23,0.0
428,동작구,어린이집,이수어린이집,37.491522812199996,126.980752,0.6,0.0
429,강남구,어린이집,대치동학원가,37.49708841,127.05489579999998,1.46,0.0
430,동작구,특수학교,삼성특수학교,37.49919802,126.9466724,0.16,0.0
431,동작구,유치원,행복한숲유치원,37.50763224,126.9495433,0.74,0.1
432,동작구,어린이집,사당4동어린이집,37.480666,126.973077,0.35,0.0
433,동작구,어린이집,도레미어린이집,37.50992802,126.9591494,2.17,0.3
434,동작구,어린이집,흑석어린이집,37.49960807,126.9601642,1.86,0.0
435,동작구,학원,참음악학원,37.49800113,126.934673,1.32,0.0
436,동작구,학원,튼튼영어마스터 학원,37.479934,126.971286,0.61,0.0
437,강남구,어린이집,신사어린이집,37.52212074,127.0401134,0.6,0.0
438,강남구,어린이집,보미나어린이집,37.51150308,127.0285346,0.0,0.0
439,강남구,어린이집,청담어린이집,37.52212074,127.0401134,0.6,0.0
440,강남구,어린이집,역삼어린이집,37.497106,127.035679,0.84,0.0
441,강남구,어린이집,선우어린이집,37.490733,127.0385091,2.65,0.46
442,강남구,어린이집,수서어린이집,37.486135,127.099054,0.0,0.0
443,강남구,어린이집,일원어린이집,37.483221,127.078254,0.0,0.0
444,강남구,어린이집,압구정어린이집,37.523923,127.0322635,0.0,0.0
445,강남구,어린이집,GKL행복어린이집,37.51043221,127.051243,0.36,0.0
446,강남구,어린이집,압구정아람어린이집,37.52934822,127.0356146,0.0,0.0
447,강남구,어린이집,예지어린이집,37.47352236,127.0535087,0.56,0.0
448,강남구,어린이집,강남어린이집,37.495751,127.075096,0.0,0.0
449,강남구,어린이집,방죽어린이집,37.4699202,127.104503,0.45,0.01
450,강남구,어린이집,푸른어린이집,37.47356078,127.0998275,0.45,0.39
451,강남구,어린이집,바롬어린이집,37.525305,127.036309,0.16,0.0
452,강남구,어린이집,역삼가애어린이집,37.494809,127.044725,1.82,0.42
453,강남구,어린이집,아이뜰어린이집,37.477164,127.050117,0.61,0.0
454,강남구,어린이집,해맑은어린이집,37.478521,127.0513054,0.28,0.0
455,강남구,어린이집,대청어린이집,37.490853,127.08351299999998,0.0,0.0
456,강남구,어린이집,충현어린이집,37.50532685,127.0376163,0.0,0.0
457,강남구,어린이집,세곡햇빛어린이집,37.476549,127.111611,0.1,0.0
458,강남구,어린이집,한울어린이집,37.49590698,127.0609998,1.0,0.0
459,강남구,어린이집,미담어린이집,37.48402087,127.0844599,0.0,0.0
460,강남구,어린이집,아이앤어린이집,37.51002831,127.0518427,0.38,0.0
461,강남구,어린이집,보람어린이집,37.49438501,127.0613399644,0.73,0.05
462,동작구,어린이집,다문화어린이집,37.4830324,126.9787548,0.6,0.0
463,동작구,어린이집,무지개어린이집,37.4977312,126.9332022,1.64,0.07
464,동작구,어린이집,문화어린이집,37.4851433,126.9724116,0.0,0.0
465,동작구,어린이집,큰별어린이집,37.50463572,126.965112,1.96,0.41
466,동작구,어린이집,성대어린이집,37.49682045,126.935311,1.26,0.0
467,강동구,유치원,위례초병설유치원,37.5223146,127.1394366,0.0,0.0
468,강동구,유치원,둘리유치원,37.55081671,127.17218390000002,0.0,0.0
469,강동구,유치원,고덕유치원,37.55111218,127.1692477,0.0,0.0
470,강동구,유치원,색동유치원,37.5529037,127.168472,0.0,0.0
471,강동구,유치원,한울유치원,37.55547042,127.1316795,1.08,0.02
472,강동구,유치원,강동유정유치원,37.5505854,127.1749825,0.0,0.0
473,강동구,유치원,강일늘사랑유치원,37.56314695,127.1783206,0.0,0.0
474,강동구,특수학교,주몽학교,37.54619875,127.1633757,0.0,0.0
475,강동구,특수학교,한국구화학교,37.5582554,127.158909,0.0,0.0
476,강동구,어린이집,고일어린이집,37.55696418,127.1513067,0.63,0.0
477,강동구,어린이집,상일어린이집,37.5562973,127.1656874,0.0,0.0
478,강동구,어린이집,암사어린이집,37.55061052,127.1249616,1.25,0.53
479,강동구,어린이집,암사무지개어린이집,37.55371233,127.1305028,1.1,0.21
480,구로구,초등학교,개웅초등학교,37.488569,126.8499801,0.84,0.01
481,구로구,초등학교,고산초등학교,37.49897363,126.8647738,0.22,0.0
482,동작구,초등학교,은로초등학교,37.5031946,126.9599999,2.16,0.18
483,동작구,초등학교,중대부속초등학교,37.5054521,126.9596784,2.17,1.01
484,동작구,초등학교,행림초등학교,37.48221173,126.96603229999998,0.68,0.0
485,동작구,초등학교,흑석초등학교,37.5082938,126.9651329,1.95,0.66
486,동작구,초등학교,상현초등학교,37.49487529,126.9526684,0.0,0.0
487,동작구,유치원,동그라미유치원,37.4816149,126.9793688,0.56,0.0
488,동작구,유치원,동아유치원,37.50824932,126.9433211,0.22,0.0
489,동작구,유치원,명수유치원,37.50872103,126.96045259999998,2.16,1.11
490,동작구,유치원,벧엘유치원,37.50934081,126.9422402,0.14,0.0
491,동작구,유치원,사랑유치원,37.49840123,126.9211621,2.61,0.72
492,동작구,유치원,상아유치원,37.4975519,126.9446241,0.03,0.0
493,동작구,유치원,승혜유치원,37.4986394,126.9370792,1.26,0.0
494,동작구,유치원,은혜유치원,37.4977312,126.9332022,1.64,0.07
495,동작구,유치원,양문유치원,37.4891543,126.9073747,0.0,0.0
496,동작구,유치원,열림유치원,37.5089258,126.929207,1.0,0.0
497,동작구,유치원,요요유치원,37.49527344,126.9116916,0.76,0.0
498,동작구,유치원,중대부속유치원,37.50649050000001,126.9555972,2.17,0.16
499,동작구,유치원,강남유치원,37.50349488,126.94967859999998,0.52,0.06
500,동작구,유치원,상도유치원,37.50144862,126.9516555,0.75,0.01
501,동작구,유치원,행복유치원,37.4956159,126.941139,0.03,0.0
502,동작구,유치원,신남성초교 병설유치원,37.48815083,126.9648709,0.08,0.0
503,동작구,유치원,은로초등학교 병설유치원,37.5031946,126.9599999,2.16,0.18
504,동작구,유치원,샛별유치원,37.49804586,126.9502826,0.17,0.0
505,동작구,유치원,하랑숲유치원,37.4960102,126.9817887,0.15,0.0
506,동작구,유치원,시현유치원,37.51030525,126.9468677,0.28,0.0
507,동작구,어린이집,양지어린이집,37.48858884,126.9720666,0.0,0.0
508,구로구,유치원,개봉초병설유치원,37.48952311,126.8579748,0.82,0.08
509,구로구,유치원,고척초병설유치원,37.50094667,126.856994,0.21,0.0
510,구로구,유치원,나비유치원,37.497362,126.839734,0.45,0.21
511,구로구,유치원,동정성모유치원,37.4904876,126.8283576,0.0,0.0
512,구로구,유치원,매봉초병설유치원,37.50491677,126.844375,0.98,0.0
513,구로구,유치원,미래초병설유치원,37.50510683,126.8880789,0.4,0.0
514,구로구,유치원,미림유치원,37.490828,126.857951,0.82,0.2
515,구로구,유치원,버들유치원,37.49168436,126.842809,0.95,0.0
516,구로구,유치원,사랑유치원,37.50626346,126.8763484,0.04,0.0
517,구로구,유치원,서울남유치원,37.488008,126.881845,2.01,0.68
518,구로구,유치원,서울하늘숲유치원,37.48509285,126.8430176,0.4,0.02
519,구로구,유치원,신도유치원,37.4890874,126.8776413,2.2,0.04
520,구로구,유치원,신미림초병설유치원,37.50714192,126.87955259999998,0.03,0.0
521,구로구,유치원,영서초병설유치원,37.48896046,126.89558390000002,0.38,0.0
522,구로구,유치원,예쁨유치원,37.495235,126.8174398,0.0,0.0
523,구로구,유치원,푸른동산유치원,37.48673104,126.831364,0.34,0.0
524,구로구,유치원,혜원유치원,37.49940021,126.842282,0.45,0.34
525,구로구,초등학교,개명초등학교,37.48303805,126.85098159999998,0.52,0.0
526,구로구,초등학교,개봉초등학교,37.48952311,126.8579748,0.82,0.08
527,구로구,초등학교,고원초등학교,37.49761248,126.8657986,0.35,0.0
528,구로구,초등학교,고척초등학교,37.50094667,126.856994,0.21,0.0
529,구로구,초등학교,구로남초등학교,37.48420548,126.8902176,1.14,0.0
530,구로구,초등학교,구로초등학교,37.49746124,126.8865524,2.07,0.11
531,구로구,초등학교,구일초등학교,37.4931916,126.8734733,1.71,0.36
532,동작구,초등학교,상도초등학교,37.50034624,126.9372712,1.25,0.0
533,동작구,초등학교,신길초등학교,37.51087166,126.9267292,0.63,0.0
534,동작구,초등학교,신남성초등학교,37.48815083,126.9648709,0.08,0.0
535,동작구,초등학교,영본초등학교,37.51129715,126.9486722,0.31,0.0
536,동작구,초등학교,영화초등학교,37.50890703,126.9329751,0.78,0.0
537,강동구,유치원,예크유치원,37.53781160000001,127.1427154,1.98,1.17
538,강동구,유치원,구강사유치원,37.5448184,127.1288199,1.56,0.25
539,강동구,유치원,둔촌유치원,37.531341,127.1397064,1.16,0.0
540,강동구,유치원,명덕유치원,37.5598384,127.1531555,0.0,0.0
541,강동구,유치원,강덕초병설유치원,37.55954748,127.1604836,0.0,0.0
542,강동구,유치원,고명초병설유치원,37.55297253,127.1474362,0.84,0.25
543,강동구,유치원,길동초병설유치원,37.5380968,127.1435022,1.94,1.24
544,강동구,유치원,명일초병설유치원,37.55454236,127.1425695,0.99,0.0
545,강동구,초등학교,상일초등학교,37.54757217,127.1726635,0.0,0.0
546,강동구,초등학교,선린초등학교,37.52976012,127.145594,0.81,0.0
547,강동구,초등학교,선사초등학교,37.5558399,127.128196,1.07,0.04
548,강동구,초등학교,성내초등학교,37.53135786,127.1225001,0.6,0.26
549,강동구,초등학교,성일초등학교,37.52970924,127.1284083,0.6,0.22
550,강동구,초등학교,신명초등학교,37.54095770000001,127.149989,2.16,0.09
551,강동구,초등학교,신암초등학교,37.55002367,127.1244044,1.26,0.33
552,강동구,초등학교,위례초등학교,37.5223146,127.1394366,0.0,0.0
553,강동구,초등학교,천동초등학교,37.5410159,127.1378287,2.56,0.0
554,강동구,초등학교,천일초등학교,37.54436122,127.1334367,1.39,0.44
555,강동구,초등학교,천호초등학교,37.54771897,127.1365923,2.17,0.03
556,강동구,초등학교,한산초등학교,37.52869458,127.14107690000002,0.32,0.0
557,강동구,유치원,화랑유치원,37.5428867,127.1378446,2.73,0.0
558,강동구,유치원,천호유치원,37.5416383,127.1308643,0.66,0.47
559,강동구,유치원,가람유치원,37.54851639,127.1535579,1.14,0.0
560,강동구,유치원,선린초병설유치원,37.52976012,127.145594,0.81,0.0
561,동작구,초등학교,노량진초등학교,37.51175119,126.9408222,0.02,0.0
562,동작구,초등학교,대림초등학교,37.50061292,126.9248853,2.61,0.47
563,동작구,초등학교,동작초등학교,37.49411478,126.97651090000002,0.03,0.0
564,동작구,초등학교,문창초등학교,37.48898312,126.9148425,0.0,0.0
565,동작구,초등학교,보라매초등학교,37.49585333,126.91614640000002,0.8,0.0
566,동작구,초등학교,본동초등학교,37.50992616,126.9538533,2.12,0.05
567,동작구,초등학교,삼일초등학교,37.4882193,126.975172,0.33,0.0
568,도봉구,어린이집,하늘빛,37.677656,127.0440422,0.2,0.0
569,강동구,초등학교,고일초등학교,37.55154262,127.1694101,0.0,0.0
570,강동구,초등학교,길동초등학교,37.5380968,127.1435022,1.94,1.24
571,강동구,초등학교,대명초등학교,37.5476037,127.1532701,1.29,0.0
572,강동구,초등학교,둔촌초등학교,37.52624852,127.1374348,0.0,0.0
573,강동구,초등학교,명덕초등학교,37.55676233,127.1450815,0.83,0.0
574,강동구,초등학교,명원초등학교,37.551224100000006,127.1505002,0.96,0.18
575,강동구,초등학교,명일초등학교,37.55454236,127.1425695,0.99,0.0
576,강동구,초등학교,묘곡초등학교,37.55871279,127.15309340000002,0.1,0.0
577,강동구,초등학교,고현초등학교,37.55380091,127.1660305,0.0,0.0
578,강동구,유치원,녹원유치원,37.54851639,127.1535579,1.14,0.0
579,강동구,유치원,유정유치원,37.525911,127.1337598,0.37,0.0
580,강동구,유치원,은새유치원,37.55236741,127.1526193,0.72,0.0
581,강동구,유치원,한성유치원,37.54122987,127.1468757,2.32,0.64
582,강동구,유치원,반석유치원,37.54281137,127.1473249,2.66,0.6
583,강동구,유치원,오송유치원,37.5458079,127.131908,1.67,0.27
584,강동구,유치원,준현유치원,37.53049305,127.1266259,0.6,0.52
585,강동구,유치원,서울유치원,37.55220582,127.1279082,1.27,0.8
586,강동구,유치원,성보나유치원,37.5603217,127.1694389,0.0,0.0
587,강동구,유치원,송원유치원,37.5292241,127.1315545,0.6,0.0
588,강동구,유치원,예슬유치원,37.55344749,127.12568290000002,1.02,0.59
589,강동구,초등학교,강일초등학교,37.56525568,127.1772125,0.0,0.0
590,강동구,초등학교,고덕초등학교,37.56129361,127.1660799,0.0,0.0
591,강동구,초등학교,고명초등학교,37.55297253,127.1474362,0.84,0.25
592,서대문구,유치원,인왕유치원,37.58547131,126.949475,0.0,0.0
593,서대문구,유치원,충암유치원,37.584535,126.922319,1.93,0.1
594,강동구,초등학교,강명초등학교,37.55470604,127.1733219,0.0,0.0
595,강동구,초등학교,강솔초등학교,37.56186818,127.1802689,0.0,0.0
596,서대문구,초등학교,경기초등학교,37.5651102,126.9628608,0.0,0.0
597,서대문구,초등학교,대신초등학교,37.55794755,126.9480383,0.0,0.0
598,서대문구,초등학교,미동초등학교,37.56334876,126.96588590000002,0.0,0.0
599,서대문구,초등학교,북성초등학교,37.559433,126.951959,0.0,0.0
600,서대문구,초등학교,안산초등학교,37.5791691,126.9522121,0.0,0.0
601,서대문구,초등학교,연희초등학교,37.56904764,126.93414380000002,0.0,0.0
602,서대문구,초등학교,홍은초등학교,37.59754099,126.949458,0.0,0.0
603,서대문구,초등학교,홍연초등학교,37.58211871,126.9306604,0.94,0.07
604,서대문구,초등학교,가재울초등학교,37.574695,126.918151,1.05,0.0
605,서대문구,유치원,한양제일유치원,37.58327551,126.94723700000002,0.0,0.0
606,서대문구,유치원,연유치원,37.58187896,126.9240746,1.8,0.65
607,강동구,초등학교,강덕초등학교,37.55954748,127.1604836,0.0,0.0
608,강동구,초등학교,강동초등학교,37.5463638,127.1301872,1.67,0.13
609,중랑구,초등학교,서울중흥초등학교,37.601635,127.0841443,0.94,0.0
610,중랑구,초등학교,서울중목초등학교,37.59008654,127.079339,0.0,0.0
611,중랑구,초등학교,서울신현초등학교,37.60581469,127.0935215,1.68,0.67
612,중랑구,초등학교,서울봉화초등학교,37.61357488,127.0924077,0.63,0.0
613,중랑구,유치원,묵현초등학교병설유치원,37.6090795,127.073615,1.2,1.01
614,중랑구,초등학교,서울면목초등학교,37.59069723,127.08728870000002,0.4,0.0
615,중랑구,초등학교,서울동원초등학교,37.60457653,127.1044914,1.33,0.0
616,중랑구,초등학교,서울금성초등학교,37.61531395,127.0898591,0.19,0.0
617,중랑구,초등학교,서울신묵초등학교,37.60652294,127.0758372,1.2,0.51
618,중랑구,초등학교,서울원묵초등학교,37.6177489,127.0868129,0.0,0.0
619,중랑구,유치원,동일유치원,37.57814651,127.084613,0.0,0.0
620,중랑구,유치원,색동유치원,37.591641,127.0784011,0.0,0.0
621,중랑구,유치원,동국유치원,37.57385234,127.087174,0.0,0.0
622,중랑구,유치원,예원유치원,37.6059759,127.0947267,1.68,0.8
623,중랑구,유치원,정암유치원,37.601161,127.1037709,1.37,0.0
624,중랑구,초등학교,서울새솔초등학교,37.61795176,127.1113289,0.0,0.0
625,중랑구,초등학교,서울묵현초등학교,37.6090795,127.073615,1.2,1.01
626,구로구,초등학교,오류남초등학교,37.489606,126.8391137,0.51,0.0
627,구로구,초등학교,오류초등학교,37.49752903,126.8420281,0.45,0.36
628,구로구,초등학교,오정초등학교,37.49016576,126.8264393,0.0,0.0
629,구로구,초등학교,온수초등학교,37.49407100000001,126.825993,0.0,0.0
630,구로구,초등학교,천왕초등학교,37.48145598,126.8370629,0.4,0.29
631,구로구,초등학교,하늘숲초등학교,37.48416096,126.84148190000002,0.4,0.11
632,구로구,초등학교,항동초등학교,37.47701589,126.8241103,0.0,0.0
633,구로구,특수학교,성베드로학교,37.4875236,126.826165,0.02,0.0
634,구로구,특수학교,정진학교,37.49881413,126.8207513,0.0,0.0
635,구로구,특수학교,지구촌학교,37.48885919,126.8351761,0.36,0.0
636,동작구,어린이집,상도어린이집,37.5024623,126.9464077,0.28,0.0
637,구로구,어린이집,광진선교어린이집,37.48589964,126.85097140000002,0.86,0.0
638,구로구,어린이집,구로삼성어린이집,37.491254,126.882454,2.19,1.65
639,구로구,어린이집,구일어린이집,37.491746,126.874349,2.12,0.23
640,구로구,어린이집,궁동어린이집,37.49684058,126.829017,0.05,0.0
641,구로구,어린이집,남산어린이집,37.50294183,126.864935,0.0,0.0
642,구로구,어린이집,샘소슬어린이집,37.49359778,126.834631,0.34,0.0
643,구로구,어린이집,샛별어린이집,37.4999466,126.8850875,1.01,0.06
644,구로구,어린이집,세라핌어린이집,37.497724,126.8450222,0.75,0.22
645,구로구,어린이집,예뜰어린이집,37.48599142,126.884695,1.8,0.03
646,구로구,어린이집,예쁜별어린이집,37.4924091,126.84306200000002,0.97,0.0
647,구로구,어린이집,지암어린이집,37.48722468,126.852844,0.82,0.0
648,구로구,어린이집,코레일오류동어린이집,37.49548271,126.8453299,1.16,0.09
649,구로구,어린이집,항동어린이집,37.48537876,126.8234383,0.0,0.0
650,송파구,어린이집,예일어린이집,37.50342765,127.0857213,0.48,0.0
651,동작구,어린이집,꿈나무어린이집,37.50461575,126.9229536,2.61,0.49
652,동작구,어린이집,우리어린이집,37.48301937,126.9672688,0.43,0.0
653,동작구,어린이집,참사랑어린이집,37.48280553,126.9775139,0.49,0.0
654,동작구,어린이집,연꽃어린이집,37.49326005,126.9360196,0.81,0.0
655,동작구,어린이집,예담어린이집,37.5069456,126.9512421,1.51,0.2
656,강북구,유치원,솔샘유치원,37.62182382,127.0124058,0.89,0.0
657,강북구,유치원,꿈동산유치원,37.63215859,127.0383543,1.88,0.26
658,강북구,특수학교,애화학교,37.62519423,127.0288726,1.53,0.0
659,강북구,특수학교,한빛맹학교,37.62789211,127.0157138,2.05,0.23
660,강북구,특수학교,서울정인학교,37.63095627,127.01192240000002,1.94,0.0
661,강북구,초등학교,효성교회어린이집,37.61874578,127.0326578,0.01,0.0
662,강북구,어린이집,번2동어린이집,37.63374918,127.0320344,1.72,0.3
663,강북구,어린이집,백운교회어린이집,37.64461176,127.0101751,0.0,0.0
664,강북구,어린이집,삼양어린이집,37.62782336,127.0199106,2.05,0.86
665,강북구,어린이집,신기어린이집,37.63099889,127.0170158,2.05,0.36
666,강북구,어린이집,아람어린이집,37.62170433,127.0168642,1.31,0.08
667,강북구,어린이집,인수동어린이집,37.64149755,127.0141267,0.0,0.0
668,강북구,어린이집,예닮어린이집,37.63491581,127.0356875,1.66,0.65
669,강북구,어린이집,자연어린이집,37.62786177,127.03921409999998,1.72,0.6
670,강북구,어린이집,별밭어린이집,37.61968118,127.02448909999998,1.22,0.0
671,강북구,어린이집,솔밭어린이집,37.65411876,127.012044,0.0,0.0
672,강북구,어린이집,꼬꼬마어린이집,37.62764456,127.042037,1.42,0.81
673,강북구,어린이집,푸른솔어린이집,37.64393308,127.0193257,0.0,0.0
674,강북구,어린이집,제일어린이집,37.65867068,127.0104218,0.0,0.0
675,강북구,초등학교,서울삼양초등학교,37.62329377,127.0161486,1.75,0.33
676,강북구,초등학교,서울송중초등학교,37.61700179,127.0314655,0.41,0.0
677,강북구,초등학교,서울수유초등학교(수유병설유치원 중복),37.63125065,127.0202922,2.05,1.07
678,강북구,초등학교,서울우이초등학교,37.63865468,127.0148082,0.37,0.0
