index,행정구역,시설종류,대상시설명,위도,경도,CARI,CARI300
679,강북구,초등학교,서울번동초등학교,37.62902557,127.0400394,1.84,0.76
680,강북구,초등학교,서울오현초등학교,37.62341903,127.0465747,0.95,0.0
681,강북구,초등학교,서울영훈초등학교,37.61468169,127.0280938,1.27,0.0
682,강북구,초등학교,서울유현초등학교,37.63234744,127.0114196,1.42,0.0
683,강북구,초등학교,서울송천초등학교,37.6149061,127.0237355,1.08,0.05
684,강북구,초등학교,서울삼각산초등학교,37.61614897,127.01456840000002,0.88,0.0
685,강북구,유치원,성체유치원,37.64230381,127.0209886,0.0,0.0
686,강북구,유치원,유안유치원(인수유치원 중복),37.64527486,127.0104879,0.0,0.0
687,강북구,유치원,화계유치원,37.6346458,127.0188565,1.54,0.06
688,강북구,유치원,운산유치원,37.6320721,127.0217108,2.05,0.8
689,강북구,어린이집,예원어린이집,37.61783013,127.0335137,0.07,0.0
690,영등포구,초등학교,대동초등학교,37.49370368,126.9001186,0.67,0.0
691,영등포구,초등학교,대길초등학교,37.49817578,126.9131719,1.03,0.0
692,영등포구,초등학교,영중초등학교,37.52414258,126.9036935,0.63,0.09
693,영등포구,초등학교,영동초등학교,37.527007,126.907704,0.63,0.58
694,영등포구,초등학교,여의도초등학교,37.52320626,126.936795,0.0,0.0
695,영등포구,초등학교,문래초등학교,37.51913876,126.8936053,1.48,0.0
696,영등포구,초등학교,당중초등학교,37.52628887,126.8894139,1.47,0.44
697,영등포구,초등학교,당서초등학교,37.53202852,126.8998141,0.63,0.0
698,영등포구,초등학교,당산초등학교,37.54012002,126.8962413,0.0,0.0
699,영등포구,초등학교,영신초등학교,37.51017349,126.9181211,0.59,0.0
700,구로구,초등학교,덕의초등학교,37.50602878,126.8573464,0.0,0.0
701,구로구,초등학교,동구로초등학교,37.49407207,126.8927814,1.63,0.0
702,구로구,초등학교,매봉초등학교,37.50491677,126.844375,0.98,0.0
703,구로구,초등학교,미래초등학교,37.50510683,126.8880789,0.4,0.0
704,구로구,초등학교,세곡초등학교,37.50505628,126.8491193,0.5,0.0
705,구로구,초등학교,신구로초등학교,37.49965913,126.8897653,0.61,0.35
706,구로구,초등학교,신도림초등학교,37.51198583,126.8832548,1.13,0.0
707,구로구,초등학교,신미림초등학교,37.50714192,126.87955259999998,0.03,0.0
708,구로구,초등학교,영서초등학교,37.48896046,126.89558390000002,0.38,0.0
709,구로구,초등학교,영일초등학교,37.48564457,126.8838114,1.8,0.02
710,영등포구,유치원,은하유치원,37.5249271,126.89803159999998,1.02,0.0
711,영등포구,유치원,파란나라유치원,37.50321946,126.8972605,0.97,0.0
712,영등포구,유치원,큰나무유치원,37.506234,126.895153,0.8,0.0
713,영등포구,유치원,우성유치원,37.505742,126.900623,0.66,0.0
714,영등포구,유치원,신라유치원,37.51469911,126.9166502,0.0,0.0
715,영등포구,어린이집,선재어린이집,37.5286217,126.894421,0.81,0.0
716,영등포구,유치원,명신유치원,37.507661,126.907811,0.54,0.0
717,영등포구,유치원,동천유치원,37.50634892,126.9121219,0.29,0.0
718,영등포구,유치원,청은유치원,37.522523,126.885695,1.62,0.39
719,영등포구,유치원,성모유치원,37.50555535,126.9215852,2.26,0.24
720,영등포구,유치원,침례유치원,37.51773399,126.9342568,0.0,0.0
721,영등포구,유치원,영중유치원,37.53107433,126.90523229999998,0.63,0.06
722,영등포구,유치원,에덴유치원,37.50561109,126.913438,0.61,0.0
723,영등포구,유치원,한영교회유치원,37.528458,126.904777,0.63,0.51
724,영등포구,유치원,성락유치원,37.503707,126.902462,0.64,0.28
725,영등포구,초등학교,선유초등학교,37.532816,126.892794,0.4,0.0
726,영등포구,초등학교,영문초등학교,37.51980714,126.8875909,1.62,0.58
727,영등포구,초등학교,영원초등학교,37.51071936,126.902141,0.16,0.0
728,영등포구,초등학교,우신초등학교,37.50986625,126.911892,0.0,0.0
729,영등포구,초등학교,대방초등학교,37.50290012,126.9190202,2.24,0.0
730,영등포구,초등학교,신대림초등학교,37.49215502,126.905821,0.22,0.0
731,영등포구,초등학교,영림초등학교,37.48735300000001,126.9025151,0.0,0.0
732,영등포구,초등학교,윤중초등학교,37.51964065,126.9225902,0.0,0.0
733,영등포구,초등학교,영등포초등학교,37.512933,126.898261,0.0,0.0
734,영등포구,초등학교,신영초등학교,37.50100557,126.89609640000002,1.0,0.01
735,영등포구,초등학교,도신초등학교,37.49926879,126.9007128,0.84,0.32
736,영등포구,초등학교,도림초등학교,37.50750302,126.90729070000002,0.59,0.0
737,영등포구,초등학교,대영초등학교,37.50267919,126.9063358,0.6,0.14
738,구로구,어린이집,LG전자구로어린이집,37.486014,126.8769045,2.05,0.0
739,은평구,어린이집,다우림어린이집,37.615538,126.9111987,0.0,0.0
740,은평구,초등학교,어울초등학교,37.60656187,126.9350575,0.0,0.0
741,은평구,어린이집,홍익어린이집,37.59629761,126.9076396,1.12,0.0
742,은평구,어린이집,진관어린이집,37.6304386,126.9236287,1.52,0.0
743,은평구,유치원,서문유치원,37.592259999999996,126.91665,1.34,0.01
744,은평구,유치원,자연유치원,37.60298,126.93538999999998,0.0,0.0
745,은평구,어린이집,보듬손어린이집,37.631190000000004,126.91776000000002,0.23,0.0
746,강북구,초등학교,서울수송초등학교,37.63732397,127.0332052,0.98,0.34
747,강북구,초등학교,서울인수초등학교,37.64305134,127.009137,0.0,0.0
748,강북구,초등학교,서울화계초등학교,37.62388579,127.0297148,0.86,0.0
749,강북구,초등학교,서울미양초등학교(미양병설유치원 중복),37.62153170000001,127.014132,0.97,0.0
750,은평구,초등학교,수색초등,37.585073,126.8954934,0.46,0.0
751,은평구,초등학교,신도초등,37.632785,126.9291409,1.29,0.0
752,은평구,초등학교,연광초등,37.623843,126.9240662,1.52,0.28
753,은평구,초등학교,은명초등,37.597978000000005,126.91883329999999,1.4,0.0
754,은평구,초등학교,은평초등,37.601973,126.9341059,0.0,0.0
755,은평구,어린이집,꿈나무마을어린이집,37.59818370000001,126.92818159999999,0.0,0.0
756,은평구,어린이집,아이젤어린이집,37.594193100000005,126.91928870000001,1.66,0.0
757,은평구,어린이집,하늘어린이집,37.6006912,126.904802,1.14,0.0
758,은평구,유치원,은평국제유치원,37.599004,126.91146850000001,1.26,0.27
759,은평구,초등학교,은명초등(병설포함),37.5979615,126.91883329999999,1.41,0.0
760,은평구,초등학교,은평초등(병설포함),37.601956799999996,126.9341059,0.0,0.0
761,은평구,초등학교,갈현초등,37.6192867,126.91664309999999,0.03,0.0
762,은평구,초등학교,예일초등,37.6101791,126.91516229999999,0.85,0.0
763,은평구,초등학교,구산초등,37.6124476,126.9094685,0.01,0.0
764,은평구,초등학교,증산초등,37.5821614,126.9043095,1.23,0.6
765,은평구,초등학교,녹번초등,37.604290999999996,126.926111,0.23,0.0
766,은평구,초등학교,대조초등,37.613223299999994,126.91954229999999,0.0,0.0
767,은평구,초등학교,북한산초등,37.654060799999996,126.950331,0.0,0.0
768,은평구,초등학교,불광초등,37.61342855,126.93072040000001,0.0,0.0
769,은평구,초등학교,선일초등,37.619721999999996,126.9126173,0.0,0.0
770,은평구,초등학교,신사초등,37.592614000000005,126.91212150000001,1.39,0.0
771,은평구,초등학교,역촌초등,37.6017363,126.91426570000002,1.26,1.25
772,은평구,초등학교,연신초등,37.6262605,126.92827369999999,1.52,1.29
773,은평구,초등학교,연천초등,37.620805,126.92948740000001,1.52,0.07
774,은평구,초등학교,응암초등,37.588281,126.9217624,1.77,0.38
775,은평구,초등학교,대은초등,37.611831200000005,126.92615430000001,0.0,0.0
776,은평구,초등학교,상신초등,37.5976771,126.9048,0.86,0.0
777,은평구,초등학교,연은초등,37.59051113,126.92511200000001,1.32,0.0
778,은평구,초등학교,충암초등,37.5850457,126.9217386,1.93,0.16
779,은평구,초등학교,진관초등,37.645052,126.9291301,0.0,0.0
780,은평구,초등학교,은진초등,37.632607,126.9209282,0.54,0.0
781,은평구,초등학교,수리초등,37.620489,126.93424399999999,1.39,0.0
782,은평구,초등학교,은빛초등,37.63517120000001,126.9200278,0.05,0.0
783,은평구,특수학교,은평대영학교,37.6056209,126.907072,1.22,0.0
784,은평구,초등학교,구현초등,37.609239,126.90584820000001,0.39,0.0
785,은평구,초등학교,서신초등,37.592327000000004,126.90744109999999,0.39,0.0
786,도봉구,어린이집,창4동,37.6421639,127.0532892,0.65,0.0
787,은평구,어린이집,수성어린이집,37.623554999999996,126.91344699999999,0.0,0.0
788,은평구,어린이집,내일어린이집,37.590942,126.919501,1.08,0.24
789,은평구,어린이집,우정어린이집,37.6256243,126.91495719999999,0.11,0.0
790,은평구,유치원,성균관(갈현초교 중복),37.6183134,126.9169211,0.0,0.0
791,은평구,유치원,예일(예일초교 중복),37.6101791,126.91516229999999,0.85,0.0
792,은평구,유치원,은혜유치원,37.617749100000005,126.92754740000002,1.22,0.0
793,은평구,유치원,백합유치원,37.608195,126.917391,1.21,0.0
794,은평구,유치원,서울역촌유치원,37.604196,126.9188633,1.26,0.05
795,은평구,유치원,바다의별유치원,37.615361,126.9262062,0.33,0.0
796,은평구,유치원,보람유치원,37.6000472,126.914225,1.26,0.76
797,은평구,유치원,와우랩유치원,37.593914,126.921523,1.27,0.0
798,은평구,유치원,효림유치원,37.5855516,126.8994297,0.6,0.0
799,은평구,유치원,새보람유치원,37.616263399999994,126.932639,0.47,0.0
800,은평구,유치원,무지개나라유치원,37.584587,126.9180933,2.15,0.28
801,은평구,유치원,색동유치원,37.616054999999996,126.914224,0.0,0.0
802,은평구,유치원,동북유치원,37.64432515,126.9248133,0.0,0.0
803,은평구,유치원,동산유치원,37.5839762,126.907226,1.59,0.25
804,은평구,유치원,유정유치원,37.6066376,126.926723,0.04,0.0
805,은평구,유치원,다우림유치원,37.596197,126.91230800000001,1.58,0.0
806,은평구,유치원,진관유치원,37.6347136,126.930959,0.43,0.0
807,은평구,유치원,숲유치원,37.6370354,126.917566,0.0,0.0
808,은평구,유치원,서울산울림유치원,37.64806913,126.9298271,0.0,0.0
809,은평구,초등학교,구현초등(병설포함),37.609222700000004,126.90584820000001,0.39,0.0
810,은평구,초등학교,서신초등(병설포함),37.59231079999999,126.90744109999999,0.39,0.0
811,은평구,초등학교,수색초등(병설포함),37.5850571,126.895422,0.45,0.0
812,은평구,초등학교,신도초등(병설포함),37.6327684,126.929152,1.3,0.0
813,은평구,초등학교,연광초등(병설포함),37.6238264,126.924019,1.52,0.26
814,은평구,어린이집,성모자애어린이집,37.617722,126.92377900000001,1.03,0.0
815,은평구,어린이집,은평감리교회 어린이집,37.6044835,126.92320670000001,0.98,0.0
816,은평구,어린이집,하나연어린이집,37.604894,126.928055,0.01,0.0
817,은평구,어린이집,구립응암어린이집,37.588838,126.922725,1.7,0.17
818,영등포구,유치원,평강유치원,37.49493197,126.908145,0.56,0.0
819,영등포구,유치원,파랑새유치원,37.502352,126.900249,0.82,0.35
820,중랑구,어린이집,한내들어린이집,37.604148,127.0749772,1.2,0.07
821,중랑구,유치원,이루니유치원,37.60162827,127.0917588,1.69,0.54
822,중랑구,유치원,봄내유치원,37.585935,127.085535,0.0,0.0
823,중랑구,유치원,서안유치원,37.604325,127.079934,1.22,0.0
824,중랑구,유치원,중곡초등학교병설유치원,37.57489299,127.0834395,0.0,0.0
825,중랑구,유치원,동원초등학교병설유치원,37.59497800000001,127.104928,1.01,0.0
826,중랑구,유치원,수산유치원,37.59762623,127.0759685,0.06,0.0
827,중랑구,유치원,미림유치원,37.61646036,127.0793223,0.81,0.0
828,중랑구,초등학교,서울묵동초등학교,37.60335895,127.0808259,1.16,0.0
829,중랑구,초등학교,서울면일초등학교,37.59204241,127.0997953,1.03,0.9
830,중랑구,초등학교,서울중화초등학교,37.60292027,127.094066,1.68,0.99
831,중랑구,초등학교,서울중랑초등학교,37.58966381,127.0755031,0.0,0.0
832,중랑구,초등학교,서울중곡초등학교,37.57489299,127.0834395,0.0,0.0
833,중랑구,초등학교,서울신내초등학교,37.6049335,127.100154,1.68,0.01
834,중랑구,초등학교,서울면중초등학교,37.582402,127.0965491,0.39,0.0
835,중랑구,초등학교,서울면북초등학교,37.594475,127.1035487,1.07,0.01
836,중랑구,초등학교,서울면동초등학교,37.58535305,127.0865941,0.01,0.0
837,중랑구,초등학교,서울면남초등학교,37.57726134,127.087667,0.0,0.0
838,중랑구,초등학교,서울망우초등학교,37.59873869,127.1038401,1.47,0.0
839,중랑구,초등학교,서울상봉초등학교,37.59798021,127.0831709,0.22,0.0
840,중랑구,어린이집,세화어린이집,37.59993259,127.073783,0.53,0.0
841,중랑구,어린이집,나래어린이집,37.59172695,127.0837119,0.0,0.0
842,중랑구,어린이집,이화어린이집,37.573952,127.080811,0.0,0.0
843,송파구,유치원,티움유치원,37.501103146999995,127.115237,0.63,0.63
844,관악구,초등학교,관악초등학교,37.481024,126.942556,0.0,0.0
845,관악구,초등학교,구암초등학교,37.489217,126.946272,0.0,0.0
846,송파구,초등학교,잠신초등학교,37.5141325,127.0879195,0.6,0.15
847,도봉구,어린이집,푸른신창,37.6399528,127.04152179999998,1.0,0.0
848,광진구,어린이집,꿈동산몬테소리어린이집,37.5558199225,127.07606486639999,0.0,0.0
849,광진구,특수학교,한국켄트외국인학교,37.5471634553,127.0863403497,0.0,0.0
850,광진구,어린이집,아이터어린이집,37.5438489057,127.08377592469999,0.0,0.0
851,광진구,어린이집,능동꿈맞이어린이집,37.55283015,127.0859139,0.0,0.0
852,광진구,특수학교,재한몽골학교,37.54551467,127.0982366,0.0,0.0
853,광진구,특수학교,광진학교,37.5376674941,127.0915615178,0.0,0.0
854,서대문구,초등학교,추계초등학교,37.56314981,126.95405929999998,0.0,0.0
855,광진구,유치원,선화유치원,37.5498138606,127.08679335020001,0.0,0.0
856,광진구,유치원,영화유치원,37.5540529884,127.0977190618,0.0,0.0
857,광진구,유치원,청구이화유치원,37.5418216079,127.0970223691,0.0,0.0
858,광진구,어린이집,사랑의어린이집,37.541017,127.09706706120001,0.0,0.0
859,광진구,어린이집,신나는어린이집,37.541318,127.0886954645,0.0,0.0
860,광진구,어린이집,좋은어린이집,37.5362037856,127.0903183096,0.0,0.0
861,광진구,어린이집,능동어린이집,37.553551,127.08196759370001,0.0,0.0
862,광진구,어린이집,자양어린이집,37.532877,127.0752336539,0.0,0.0
863,광진구,어린이집,으뜸어린이집,37.5307969949,127.0711743702,0.0,0.0
864,광진구,어린이집,중곡샛별어린이집,37.570926,127.0802620866,0.01,0.0
865,광진구,어린이집,예아랑어린이집,37.570679,127.078049,0.32,0.0
866,광진구,어린이집,미예뜰어린이집,37.566332401,127.08053183690001,0.13,0.0
867,광진구,어린이집,키즈용맹(구.하은)어린이집,37.5585901081,127.09111108649999,0.0,0.0
868,광진구,어린이집,구의2동어린이집,37.5502106312,127.0962466295,0.0,0.0
869,광진구,어린이집,선린어린이집,37.533347,127.0769224026,0.0,0.0
870,광진구,어린이집,구의3동어린이집,37.53932800000001,127.09511645069999,0.0,0.0
871,광진구,어린이집,성심어린이집,37.556563,127.08499369409999,0.0,0.0
872,광진구,어린이집,상명어린이집,37.5699309088,127.0814193132,0.0,0.0
873,광진구,어린이집,예지어린이집,37.557168,127.07346796969999,0.06,0.0
874,광진구,어린이집,수정어린이집,37.549073,127.0694481374,0.0,0.0
875,광진구,어린이집,명성어린이집,37.5400821497,127.08633014700001,0.0,0.0
876,광진구,어린이집,우리티움아이어린이집,37.540118,127.090838924,0.0,0.0
877,광진구,초등학교,중마초등학교,37.565790840300004,127.07902391629999,0.37,0.0
878,광진구,초등학교,화양초등학교,37.5442285889,127.0715827322,0.0,0.0
879,광진구,초등학교,광진초등학교,37.547682,127.0913325323,0.0,0.0
880,광진구,초등학교,양진초등학교,37.5445751665,127.0983113997,0.0,0.0
881,광진구,유치원,광남유치원,37.5416266176,127.10069832549999,0.0,0.0
882,광진구,유치원,선경유치원,37.5333960439,127.089785089,0.0,0.0
883,광진구,유치원,어린이회관유치원,37.547599,127.074938,0.0,0.0
884,광진구,유치원,현정유치원,37.54443300000001,127.08894968889999,0.0,0.0
885,광진구,유치원,성산유치원,37.5329087681,127.08417754940001,0.0,0.0
886,광진구,유치원,슬기유치원,37.552015,127.0925744312,0.0,0.0
887,광진구,유치원,대원(구.우성)유치원,37.5345768836,127.0756520412,0.0,0.0
888,광진구,유치원,정신유치원,37.5373590425,127.0646475569,0.0,0.0
889,광진구,유치원,미파유치원,37.5702302977,127.08588634110001,0.0,0.0
890,광진구,유치원,선양유치원,37.5543275912,127.07116618639999,0.0,0.0
891,광진구,유치원,자양하나유치원,37.538881462199996,127.0786109181,0.0,0.0
892,광진구,유치원,인애유치원,37.5338437807,127.0683425257,0.0,0.0
893,광진구,유치원,프라임유치원,37.538767,127.0983573098,0.0,0.0
894,광진구,유치원,보성유치원,37.5436805818,127.1043802267,0.0,0.0
895,광진구,유치원,한일유치원,37.535165290500004,127.071517497,0.0,0.0
896,광진구,유치원,자양도담유치원,37.536172,127.0799278118,0.0,0.0
897,광진구,유치원,샬롬유치원,37.542405,127.0917219509,0.0,0.0
898,광진구,유치원,광장유치원,37.5485408931,127.10523289620001,0.0,0.0
899,광진구,유치원,자양유치원,37.531156,127.0837689816,0.0,0.0
900,광진구,유치원,아이조아유치원,37.566152,127.0804712501,0.13,0.0
901,광진구,유치원,구의병설유치원,37.5430074366,127.0803117758,0.0,0.0
902,광진구,유치원,신자병설유치원,37.530017,127.07543799999999,0.0,0.0
903,광진구,유치원,양남병설유치원,37.531123236,127.089234331,0.0,0.0
904,광진구,유치원,양진병설유치원,37.5445751665,127.0983113997,0.0,0.0
905,광진구,유치원,자양병설유치원,37.536988244899995,127.07973959290001,0.0,0.0
906,광진구,유치원,경원유치원,37.554876,127.09608639940001,0.0,0.0
907,광진구,유치원,동심유치원,37.5517127888,127.07267267799999,0.0,0.0
908,영등포구,유치원,당중초등학교병설유치원,37.52628887,126.8894139,1.47,0.44
909,영등포구,유치원,성미유치원,37.50168998,126.909256,0.69,0.0
910,영등포구,유치원,한신혜원유치원,37.54028177,126.8917467,0.0,0.0
911,영등포구,유치원,평화유치원,37.532337,126.8968009,0.38,0.0
912,영등포구,어린이집,영신어린이집,37.503962,126.9106409,0.69,0.0
913,영등포구,어린이집,하나푸르니신길어린이집,37.50715227,126.911655,0.21,0.0
914,영등포구,어린이집,하정어린이집,37.505832,126.922179,2.28,0.32
915,영등포구,어린이집,해태어린이집,37.49804915,126.894845,1.0,0.07
916,영등포구,어린이집,은석어린이집,37.498165,126.9187041,2.19,0.47
917,영등포구,어린이집,양평1동어린이집,37.523625,126.888358,1.62,0.38
918,영등포구,어린이집,신이화어린이집,37.516057,126.885316,1.27,0.25
919,영등포구,어린이집,무지개영재어린이집,37.525209,126.8936102,1.1,0.0
920,영등포구,어린이집,남서울어린이집,37.52867655,126.908385,0.63,0.36
921,영등포구,어린이집,국회어린이집,37.5329136,126.91640359999998,0.11,0.0
922,영등포구,어린이집,구립신길5동어린이집,37.497564,126.906102,0.6,0.0
923,영등포구,유치원,돈보스꼬유치원,37.51054600000001,126.90138600000002,0.19,0.0
924,영등포구,유치원,영은유치원,37.52530199,126.89001100000002,1.61,0.37
925,영등포구,유치원,윤중초등학교병설유치원,37.51964065,126.9225902,0.0,0.0
926,영등포구,유치원,영중초등학교병설유치원,37.52414258,126.9036935,0.63,0.09
927,영등포구,유치원,영림초등학교병설유치원,37.48735300000001,126.9025151,0.0,0.0
928,영등포구,유치원,영등포초등학교병설유치원,37.512933,126.898261,0.0,0.0
929,영등포구,유치원,도신초등학교병설유치원,37.49926879,126.9007128,0.84,0.32
930,영등포구,유치원,대동초등학교병설유치원,37.49370368,126.9001186,0.67,0.0
931,관악구,유치원,꿈나라유치원,37.460534,126.92062,0.0,0.0
932,관악구,유치원,신우단설유치원,37.463264,126.93253500000002,0.0,0.0
933,관악구,유치원,관악병설유치원,37.481024,126.942556,0.0,0.0
934,관악구,유치원,난곡병설유치원,37.46913,126.916344,1.63,0.0
935,관악구,유치원,봉천병설유치원,37.48327000000001,126.958188,0.28,0.1
936,관악구,유치원,삼성병설유치원,37.468521,126.940495,0.0,0.0
937,관악구,유치원,신성병설유치원,37.472004,126.936752,0.0,0.0
938,관악구,유치원,원당병설유치원,37.48128,126.956249,0.28,0.2
939,관악구,유치원,은천병설유치원,37.486585,126.942678,0.0,0.0
940,관악구,유치원,청룡병설유치원,37.476725,126.951218,0.28,0.0
941,관악구,특수학교,새롬학교,37.493126,126.927367,1.98,0.0
942,관악구,특수학교,서울정문학교,37.461733,126.916953,0.0,0.0
943,관악구,어린이집,구립선봉어린이집,37.485148,126.939675,0.0,0.0
944,관악구,어린이집,구립다원어린이집,37.471967,126.91218899999998,1.61,0.0
945,관악구,어린이집,구립도담어린이집,37.489733,126.958378,0.11,0.0
946,관악구,어린이집,구립새빛어린이집,37.486319,126.915149,0.0,0.0
947,도봉구,어린이집,한내,37.6614988112,127.04508432899999,0.39,0.0
948,도봉구,어린이집,방아골,37.6692804,127.032581,0.38,0.0
949,도봉구,어린이집,경일,37.6664179,127.03490320000002,0.72,0.0
950,도봉구,어린이집,햇살마루,37.65750170000001,127.04081229999998,0.72,0.1
951,도봉구,어린이집,신세인,37.6575153,127.0405866,0.72,0.1
952,도봉구,어린이집,이화,37.65738270000001,127.0404858,0.72,0.11
953,도봉구,유치원,유화,37.6598464251,127.02745799200001,0.82,0.74
954,도봉구,유치원,사랑,37.6654300761,127.04666893459999,0.0,0.0
955,도봉구,유치원,선아,37.6485286,127.0440451,0.72,0.0
956,도봉구,유치원,신창,37.6413368,127.0409612,0.77,0.0
957,도봉구,유치원,지현,37.6863357,127.043941,0.0,0.0
958,도봉구,유치원,현대,37.654152,127.01395,0.0,0.0
959,도봉구,유치원,선희,37.6575825684,127.029886915,1.03,0.05
960,도봉구,유치원,한볕,37.642922788,127.0387778224,0.6,0.0
961,도봉구,유치원,꿈밭,37.6583039096,127.02760701860001,0.82,0.31
962,도봉구,유치원,삼풍,37.656749,127.0456386,0.72,0.02
963,도봉구,유치원,천사,37.6586809094,127.0330968573,1.29,0.0
964,도봉구,유치원,자연,37.660870780100005,127.0475002126,0.33,0.0
965,도봉구,유치원,정의,37.6529105,127.0318063,1.03,0.0
966,도봉구,유치원,청아,37.6568264215,127.0493335342,0.6,0.0
967,도봉구,유치원,햇살,37.6492018,127.0252286,0.0,0.0
968,도봉구,유치원,한사랑,37.650390623,127.04733036,0.72,0.0
969,도봉구,유치원,도봉초병설,37.6793783,127.038218,0.0,0.0
970,도봉구,유치원,신창초병설,37.6361731,127.0421969,1.69,0.09
971,도봉구,유치원,창동초병설,37.6551924,127.0446861,0.72,0.18
972,도봉구,어린이집,해맑은,37.6565427,127.015283,0.0,0.0
973,도봉구,어린이집,쌍문2동,37.6528547,127.0430751,0.72,0.43
974,도봉구,어린이집,쌍문삼성,37.6509601,127.0344914,0.72,0.0
975,도봉구,어린이집,예그린,37.6510868,127.0305925,0.46,0.0
976,도봉구,어린이집,신예원,37.66480670000001,127.0410685,0.01,0.0
977,도봉구,어린이집,예원키즈,37.6652429,127.0373617,0.47,0.0
978,도봉구,어린이집,리라,37.663909,127.0337501,0.82,0.0
979,도봉구,어린이집,세인,37.6588094,127.0389515,1.03,0.0
980,도봉구,어린이집,창3동,37.6396519,127.0428491,0.93,0.0
981,도봉구,어린이집,방학3동,37.6612213,127.0324535,0.95,0.08
982,도봉구,어린이집,쌍문1동,37.6482929,127.025917,0.0,0.0
983,도봉구,어린이집,창2동,37.6573644,127.0404264,0.72,0.11
984,도봉구,초등학교,가인초등학교,37.6599068,127.0431592,0.69,0.0
985,도봉구,초등학교,누원초등학교,37.6869304,127.0490694,0.39,0.0
986,도봉구,초등학교,도봉초교,37.6793783,127.038218,0.0,0.0
987,도봉구,초등학교,방학초교,37.6640285,127.0321675,0.82,0.0
988,도봉구,초등학교,백운초교,37.6532035,127.0139875,0.0,0.0
989,도봉구,초등학교,숭미초교,37.6508453,127.0279643,0.15,0.0
990,도봉구,초등학교,신방학초교,37.6659578,127.0292294,0.82,0.0
991,도봉구,초등학교,신창초교,37.6361731,127.0421969,1.69,0.09
992,도봉구,초등학교,신학초교,37.6609904,127.0255131,0.82,0.65
993,도봉구,초등학교,신화,37.6326698,127.0408596,1.88,0.44
994,도봉구,초등학교,쌍문,37.6489734,127.024308,0.0,0.0
995,도봉구,초등학교,오봉,37.6718842,127.0402882,0.0,0.0
996,도봉구,초등학교,월천,37.6478402,127.0522016,0.12,0.0
997,도봉구,초등학교,자운,37.6577174,127.0463946,0.72,0.0
998,도봉구,초등학교,창경,37.6561144,127.0347544,1.49,0.0
999,도봉구,초등학교,창도,37.663831,127.0490956,0.0,0.0
1000,도봉구,초등학교,창동,37.6551924,127.0446861,0.72,0.18
1001,도봉구,초등학교,창림,37.6429724,127.0415487,0.38,0.0
1002,도봉구,초등학교,창원,37.6525531,127.040553,0.72,0.56
1003,도봉구,초등학교,창일,37.6471695,127.0476797,0.48,0.0
1004,도봉구,초등학교,초당,37.6584988,127.0221014,0.82,0.0
1005,도봉구,초등학교,동북,37.655351,127.0268289,0.83,0.0
1006,도봉구,초등학교,한신,37.6529105,127.0318063,1.03,0.0
1007,도봉구,유치원,다솜,37.6571082049,127.0377335198,1.12,0.06
1008,도봉구,유치원,솔샘,37.6571082049,127.0377335198,1.12,0.06
1009,도봉구,유치원,윤정,37.649242,127.0509338,0.35,0.0
