index,행정구역,시설종류,대상시설명,위도,경도,CARI,CARI300
1010,도봉구,유치원,행복한,37.65857310000001,127.0312223,1.1,0.08
1011,서초구,초등학교,매헌,37.471264,127.042077,0.63,0.51
1012,관악구,유치원,하늘유치원,37.474059,126.932256,0.11,0.0
1013,관악구,유치원,한별유치원,37.478419,126.913466,1.6,0.0
1014,관악구,유치원,큰솔유치원,37.484098,126.960684,0.28,0.02
1015,관악구,유치원,은비유치원,37.489072,126.960112,0.13,0.0
1016,서초구,초등학교,반원,37.508212,127.003632,0.0,0.0
1017,양천구,어린이집,은행정어린이집,37.522863,126.858452,0.02,0.0
1018,양천구,어린이집,이화어린이집,37.521823,126.846909,0.47,0.0
1019,양천구,어린이집,신정3어린이집,37.518814,126.850144,0.33,0.0
1020,양천구,어린이집,으뜸어린이집,37.526814,126.858316,1.3,0.0
1021,양천구,어린이집,은혜어린이집,37.524044,126.862155,0.03,0.0
1022,양천구,어린이집,성결어린이집,37.528832,126.837666,0.34,0.0
1023,양천구,어린이집,어깨동무어린이집,37.527432,126.859116,1.48,0.0
1024,양천구,어린이집,예뜰어린이집,37.526346,126.857032,1.28,0.0
1025,양천구,어린이집,넓은들어린이집,37.5133510578,126.829358,0.57,0.0
1026,양천구,어린이집,푸르미어린이집,37.523505,126.83746200000002,0.63,0.0
1027,양천구,어린이집,청운어린이집,37.513863,126.842403,1.26,0.57
1028,양천구,어린이집,구립목2동어린이집,37.54490300000001,126.871105,0.0,0.0
1029,양천구,어린이집,신월이화어린이집,37.522439221999996,126.830175,0.63,0.0
1030,양천구,학원,잉글리쉬러닝베이(신월),37.520019,126.835471,0.88,0.55
1031,양천구,학원,잉글리쉬러닝베이(목동),37.519742,126.8727818699,0.75,0.14
1032,양천구,학원,리틀플래닛학원,37.530901,126.83585257850001,0.1,0.0
1033,양천구,유치원,세화유치원,37.514999,126.871238,0.45,0.25
1034,양천구,유치원,신목유치원,37.546331,126.870203,0.0,0.0
1035,양천구,어린이집,다솜어린이집,37.545105,126.882074,0.0,0.0
1036,양천구,어린이집,청솔어린이집,37.540751,126.864345,0.62,0.0
1037,양천구,어린이집,파란들어린이집,37.535612,126.825367,0.0,0.0
1038,양천구,어린이집,서울SOS어린이집,37.531678,126.824872,0.0,0.0
1039,양천구,어린이집,강서중앙어린이집,37.540574,126.8329819033,0.0,0.0
1040,양천구,어린이집,곰달래어린이집,37.527705,126.834015,0.3,0.0
1041,양천구,어린이집,목동어린이집,37.532909,126.871605,0.0,0.0
1042,양천구,어린이집,무궁화어린이집,37.5347683862,126.867409,0.35,0.0
1043,양천구,어린이집,세진어린이집,37.529702,126.835746,0.03,0.0
1044,양천구,어린이집,엄마사랑어린이집,37.541638,126.869803,0.0,0.0
1045,양천구,어린이집,우리또래어린이집,37.521907,126.832355,0.63,0.0
1046,양천구,초등학교,지향초교,37.512839,126.837024,1.26,0.03
1047,양천구,초등학교,장수초교,37.512998,126.845158,0.93,0.34
1048,양천구,초등학교,목운초교,37.527011,126.873011,0.08,0.0
1049,양천구,초등학교,신은초교,37.513992,126.832171,1.12,0.0
1050,양천구,유치원,해림유치원,37.541628,126.882643,0.0,0.0
1051,양천구,유치원,동연유치원,37.54880900000001,126.867708,0.0,0.0
1052,양천구,유치원,등대유치원,37.522133,126.877791,1.87,0.0
1053,양천구,유치원,등촌유치원,37.546576,126.864907,0.0,0.0
1054,양천구,유치원,상아유치원,37.520928593200004,126.833907,0.64,0.22
1055,양천구,유치원,샘터유치원,37.518051,126.832489,0.82,0.13
1056,양천구,유치원,어린이의정원유치원,37.506571,126.864769,0.0,0.0
1057,양천구,유치원,원일유치원,37.535158,126.881875,0.02,0.0
1058,양천구,유치원,빛나유치원,37.5292498871,126.867095,0.0,0.0
1059,양천구,유치원,튼튼유치원,37.525867,126.857291,0.87,0.0
1060,관악구,어린이집,구립문성어린이집,37.482015,126.902893,0.0,0.0
1061,관악구,어린이집,구립미림어린이집,37.4663997368,126.930942,0.01,0.0
1062,관악구,어린이집,구립합실어린이집,37.464018,126.925415,0.03,0.0
1063,관악구,어린이집,구립서원어린이집,37.476926,126.934229,0.01,0.0
1064,관악구,어린이집,예대어린이집,37.485299,126.947208,0.11,0.0
1065,관악구,어린이집,미라클어린이집,37.473654,126.919802,1.63,1.47
1066,관악구,유치원,예일유치원,37.473911,126.964244,0.76,0.5
1067,관악구,유치원,영그린유치원,37.477066,126.940393,0.0,0.0
1068,관악구,어린이집,아뜰어린이집,37.487501,126.936966,0.0,0.0
1069,관악구,어린이집,초롱별어린이집,37.47621,126.915318,1.63,0.41
1070,강서구,초등학교,가곡초등학교,37.5557076,126.8361018,1.22,0.53
1071,강서구,초등학교,발산초등학교,37.55026198,126.8309942,2.07,0.0
1072,강서구,초등학교,방화초등학교,37.56870364,126.8074988,0.39,0.0
1073,강서구,초등학교,백석초등학교,37.55364729,126.8624253,0.0,0.0
1074,강서구,초등학교,삼정초등학교,37.58050789,126.8104935,0.0,0.0
1075,강서구,초등학교,신곡초등학교,37.5390734,126.8560116,2.45,0.14
1076,강서구,초등학교,정곡초등학교,37.5769308,126.818936,0.28,0.0
1077,강서구,유치원,정곡초등학교(병설유치원),37.5769308,126.818936,0.28,0.0
1078,강서구,초등학교,치현초등학교,37.57591942,126.814673,0.38,0.0
1079,강서구,초등학교,송정초등학교,37.56223179,126.8102817,0.91,0.0
1080,강서구,초등학교,신월초등학교,37.54036642,126.8394575,0.96,0.0
1081,강서구,초등학교,신정초등학교,37.53207243,126.8523594,2.72,0.66
1082,강서구,초등학교,우장초등학교,37.54963737,126.8459831,1.89,0.79
1083,강서구,초등학교,화곡초등학교,37.5436698,126.8464706,1.5,0.2
1084,강서구,초등학교,가양초등학교,37.56221656,126.8585205,0.0,0.0
1085,강서구,초등학교,개화초등학교,37.57394274,126.80466409999998,0.03,0.0
1086,강서구,초등학교,공진초등학교,37.557822,126.822611,1.95,0.0
1087,강서구,유치원,공진초등학교병설유치원,37.557822,126.822611,1.95,0.0
1088,강서구,초등학교,공항초등학교,37.56308924,126.8216478,1.03,0.21
1089,강서구,유치원,공항초등학교병설유치원,37.56308924,126.8216478,1.03,0.21
1090,강서구,초등학교,내발산초등학교,37.5508811,126.838163,2.14,0.05
1091,강서구,유치원,내발산병설유치원,37.5508811,126.838163,2.14,0.05
1092,강서구,초등학교,등명초등학교,37.56089508,126.8423834,0.63,0.0
1093,강서구,초등학교,등서초등학교,37.551822,126.8550364,0.89,0.0
1094,강서구,초등학교,등양초등학교,37.5649455,126.8447608,0.0,0.0
1095,강서구,초등학교,등원초등학교,37.55981308,126.8500834,0.01,0.0
1096,강서구,초등학교,등촌초등학교,37.54761251,126.8579416,0.42,0.0
1097,강서구,초등학교,등현초등학교,37.56144973,126.8475976,0.04,0.0
1098,강서구,초등학교,송화초등학교,37.56815091,126.8180317,0.85,0.34
1099,서초구,어린이집,텀블랜드,37.479239586999995,127.039679,2.03,0.0
1100,강서구,초등학교,양천초등학교,37.5701684,126.8395913,0.0,0.0
1101,강서구,초등학교,염창초등학교,37.55322433,126.8676002,0.0,0.0
1102,강서구,초등학교,월정초등학교,37.53499572,126.836292,0.21,0.0
1103,강서구,초등학교,탑산초등학교,37.56701674,126.8523675,0.0,0.0
1104,강서구,초등학교,유석초등학교,37.56080163,126.853766,0.0,0.0
1105,강서구,초등학교,염동초등학교,37.55209431,126.872373,0.0,0.0
1106,강서구,초등학교,염경초등학교,37.55500148,126.8712574,0.0,0.0
1107,강서구,유치원,염경초등학교병설유치원,37.55500148,126.8712574,0.0,0.0
1108,강서구,초등학교,화일초등학교,37.54071221,126.847465,3.35,0.0
1109,강서구,유치원,화일초등학교병설유치원,37.54071221,126.847465,3.35,0.0
1110,강서구,초등학교,수명초등학교,37.55277438,126.823844,1.62,0.75
1111,강서구,초등학교,등마초등학교,37.5420258,126.8616338,0.95,0.0
1112,강서구,유치원,미도유치원,37.550429,126.8609735,0.01,0.0
1113,강서구,유치원,보라유치원,37.56361546,126.847394,0.0,0.0
1114,강서구,유치원,수미유치원,37.532117,126.838533,0.68,0.0
1115,강서구,유치원,신영유치원,37.530958,126.849217,2.72,0.47
1116,강서구,유치원,대유유치원,37.53400816,126.86158799999998,1.94,0.0
1117,강서구,유치원,등촌이화유치원,37.5597383,126.847951,0.2,0.0
1118,강서구,유치원,방화이화유치원,37.57409045,126.8135129,0.45,0.0
1119,강서구,유치원,새싹유치원,37.53221274,126.8580387,2.61,0.25
1120,강서구,유치원,국제유치원,37.57051178,126.82293500000002,0.69,0.01
1121,강서구,유치원,선미유치원,37.53933048,126.843663,2.06,0.0
1122,강서구,유치원,신세기유치원,37.57101339,126.8465865,0.0,0.0
1123,강서구,유치원,우일유치원,37.5351277,126.855313,2.72,1.71
1124,강서구,유치원,윤서유치원,37.54724363,126.8322457,1.71,0.0
1125,강서구,유치원,등촌제일유치원,37.555424,126.859332,0.0,0.0
1126,강서구,유치원,동그라미유치원,37.5501136,126.8491643,1.5,0.28
1127,강서구,유치원,예일유치원,37.55370121,126.82918290000002,2.07,0.37
1128,강서구,유치원,강서유치원,37.54821183,126.8500391,1.45,0.31
1129,강서구,유치원,윤희유치원,37.54573377,126.837554,1.59,0.0
1130,강서구,유치원,예은유치원,37.538834,126.847243,3.43,0.0
1131,강서구,어린이집,발산어린이집,37.554404,126.8422023,1.92,0.09
1132,강서구,어린이집,프란체스코어린이집,37.5555119,126.8146107,1.17,0.19
1133,강서구,어린이집,으뜸어린이집,37.53365332,126.860201,2.2,0.03
1134,강서구,어린이집,상아어린이집,37.562025,126.840249,0.59,0.0
1135,강서구,어린이집,동산어린이집,37.55153551,126.875539,0.0,0.0
1136,강서구,어린이집,이레어린이집,37.56950782,126.810033,0.55,0.0
1137,강서구,유치원,밤비니유치원,37.558943,126.8095884,0.53,0.05
1138,강서구,특수학교,교남학교,37.54796965,126.8523507,1.45,0.04
1139,강서구,어린이집,LG사이언스파크어린이집,37.56340246,126.83123159999998,0.24,0.0
1140,강서구,어린이집,하늘어린이집,37.53900534,126.8514134,3.16,0.0
1141,강서구,유치원,서울마곡유치원,37.56927039999999,126.8180306,0.83,0.34
1142,강서구,유치원,우현유치원,37.557521,126.83810700000001,0.71,0.25
1143,강서구,어린이집,신원어린이집,37.55101498,126.8766502,0.0,0.0
1144,강서구,어린이집,예은어린이집,37.57807299,126.8148839,0.16,0.0
1145,강서구,어린이집,구립아이솔어린이집,37.56443212,126.8073379,0.49,0.0
1146,강서구,어린이집,어린왕자어린이집,37.53506239,126.846277,2.72,0.42
1147,양천구,초등학교,신기초교,37.511312,126.854215,0.17,0.0
1148,동대문구,유치원,휘경초교단설유치원,37.58576220000001,127.0582128,0.0,0.0
1149,동대문구,초등학교,삼육초교,37.58877033,127.0471736,0.0,0.0
1150,동대문구,초등학교,은석초교,37.57855561,127.0757645,0.0,0.0
1151,동대문구,초등학교,용두초교,37.57641471,127.0283873,0.08,0.0
1152,동대문구,초등학교,홍파초교,37.58620351,127.0395874,0.0,0.0
1153,동대문구,유치원,홍파초교병설유치원,37.58620351,127.0395874,0.0,0.0
1154,동대문구,초등학교,휘봉초교,37.58567758,127.0700419,0.0,0.0
1155,동대문구,유치원,휘봉초교병설유치원,37.58567758,127.0700419,0.0,0.0
1156,동대문구,유치원,백주유치원,37.58070593,127.0526528,0.0,0.0
1157,동대문구,유치원,빛나유치원,37.56720004,127.0564912,0.25,0.0
1158,동대문구,유치원,아이비유치원,37.5828204,127.0687172,0.0,0.0
1159,동대문구,유치원,세하유치원,37.56773522,127.0729635,0.63,0.04
1160,동대문구,유치원,서울유치원,37.60075012,127.0687696,0.39,0.0
1161,동대문구,유치원,소화유치원,37.583038,127.0347893,0.0,0.0
1162,동대문구,유치원,예일유치원,37.57734724,127.064387,0.0,0.0
1163,동대문구,유치원,젬마유치원,37.59294179999999,127.0594186,0.0,0.0
1164,동대문구,유치원,동안유치원,37.59253942,127.0568457,0.0,0.0
1165,동대문구,유치원,그림유치원,37.576049,127.0471757,0.0,0.0
1166,동대문구,유치원,새소리유치원,37.57665796,127.06156570000002,0.0,0.0
1167,동대문구,어린이집,태양어린이집,37.57405193,127.0453445,0.0,0.0
1168,동대문구,어린이집,동대문어린이집,37.57180206,127.0512824,0.0,0.0
1169,동대문구,어린이집,메꽃어린이집,37.57171567,127.0760464,0.48,0.0
1170,동대문구,어린이집,장안어린이집,37.56411170000001,127.069485,0.63,0.29
1171,동대문구,어린이집,푸른하늘어린이집,37.56894421,127.0669403,0.63,0.29
1172,동대문구,어린이집,해오름어린이집,37.58402117,127.0341959,0.0,0.0
1173,동대문구,어린이집,휘경어린이집,37.58711503,127.05771570000002,0.0,0.0
1174,동대문구,어린이집,성은어린이집,37.59917356,127.0679845,0.06,0.0
1175,동대문구,어린이집,한일어린이집,37.59806481,127.0656487,0.0,0.0
1176,양천구,초등학교,신남초교,37.516529,126.844798,1.26,0.0
1177,양천구,초등학교,신강초교,37.525717,126.841556,0.85,0.0
1178,양천구,초등학교,목원초교,37.542936,126.882479,0.0,0.0
1179,동대문구,어린이집,조은어린이집,37.57007076,127.0598623,0.61,0.0
1180,동대문구,어린이집,꿈마루어린이집,37.58550219,127.05404140000002,0.0,0.0
1181,동대문구,어린이집,배봉어린이집,37.5811645,127.0706374,0.0,0.0
1182,동대문구,어린이집,햇살어린이집,37.57281917,127.0369829,0.0,0.0
1183,동대문구,어린이집,별밭어린이집,37.57234503,127.0685733,0.63,0.0
1184,동대문구,어린이집,이화어린이집,37.57007078,127.0727032,0.63,0.0
1185,동대문구,어린이집,중앙삐아제어린이집,37.60403447,127.0667747,1.41,0.0
1186,동대문구,어린이집,영유아프라자어린이집,37.58372345,127.0346575,0.0,0.0
1187,동대문구,어린이집,회기어린이집,37.59067813,127.05455259999998,0.0,0.0
1188,동대문구,어린이집,예다미어린이집,37.59934457,127.0577394,0.03,0.0
1189,동대문구,어린이집,사군자어린이집,37.56510957,127.0638865,0.63,0.09
1190,동대문구,어린이집,예나어린이집,37.58574501,127.0394775,0.0,0.0
1191,동대문구,어린이집,산내들어린이집,37.57387476,127.0660298,0.59,0.0
1192,동대문구,어린이집,삼성어린이집,37.57128823,127.0682469,0.63,0.0
1193,동대문구,어린이집,더불어숲어린이집,37.57567472,127.0669941,0.25,0.0
1194,동대문구,어린이집,오르다어린이집,37.57180533,127.0577463,0.13,0.0
1195,동대문구,어린이집,우아세어린이집,37.57114155,127.0577034,0.2,0.0
1196,동대문구,어린이집,세서울어린이집,37.57172101,127.067234,0.63,0.0
1197,동대문구,어린이집,구청(직장)어린이집,37.57530824,127.0391472,0.0,0.0
1198,동대문구,어린이집,청정원어린이집,37.574139,127.025153,0.28,0.0
1199,동대문구,어린이집,솔향기어린이집,37.568331,127.071985,0.63,0.1
1200,동대문구,어린이집,연세어린이집,37.57607996,127.0704404,0.14,0.0
1201,동대문구,어린이집,새하늘어린이집,37.587691,127.053698,0.0,0.0
1202,동대문구,어린이집,언덕위하얀어린이집,37.584058,127.032297,0.0,0.0
1203,동대문구,어린이집,대림늘푸른어린이집,37.571142,127.0644009968,0.63,0.0
1204,동대문구,어린이집,장안현대어린이집,37.569744,127.074611,0.63,0.0
1205,동작구,초등학교,강남초등학교,37.50615977,126.953358,2.15,0.24
1206,동작구,초등학교,남사초등학교,37.4819443,126.9782332,0.48,0.0
1207,동작구,초등학교,남성초등학교,37.48459633,126.9754872,0.33,0.0
1208,중구,어린이집,필동어린이집,37.557611,126.995473,0.0,0.0
1209,중구,어린이집,중림어린이집,37.55565837,126.9677364,0.0,0.0
1210,관악구,어린이집,노아어린이집,37.481854,126.912372,0.76,0.0
1211,중구,초등학교,청구초등학교,37.55911668,127.0137244,0.0,0.0
1212,중구,초등학교,리라초등학교,37.5578197,126.9879807,0.0,0.0
1213,중구,초등학교,덕수초등학교,37.56908852,126.9746581,0.0,0.0
1214,중구,초등학교,광희초등학교,37.56729901,127.0156883,0.16,0.0
1215,중구,초등학교,충무초등학교,37.56194835,127.0012351,0.0,0.0
1216,중구,초등학교,봉래초등학교,37.55641234,126.9652506,0.0,0.0
1217,중구,초등학교,장충초등학교,37.55997122,127.0117048,0.0,0.0
1218,중구,초등학교,남산초등학교,37.55978501,126.986781,0.0,0.0
1219,중구,초등학교,흥인초등학교,37.56087001,127.0145555,0.0,0.0
1220,중구,초등학교,신당초등학교,37.56362522,127.0236739,0.0,0.0
1221,중구,초등학교,한성화교소학교,37.56222092,126.983765,0.0,0.0
1222,중구,어린이집,회현어린이집,37.55586783,126.98087209999998,0.0,0.0
1223,중구,유치원,일신유치원,37.55670605,126.9789005,0.0,0.0
1224,중구,어린이집,신당어린이집,37.562236,127.014143,0.0,0.0
1225,중구,어린이집,성심어린이집,37.55431549,127.0082945,0.0,0.0
1226,중구,어린이집,청구어린이집,37.55721132,127.0166957,0.0,0.0
1227,중구,어린이집,신당5동어린이집,37.563011,127.020756,0.0,0.0
1228,중구,어린이집,동화나라어린이집,37.56154292,127.01929540000002,0.0,0.0
1229,중구,어린이집,서울직장어린이집,37.56393448,126.9731115,0.0,0.0
1230,중구,어린이집,황학어린이집,37.56877864,127.022328,0.14,0.0
1231,중구,어린이집,약수어린이집,37.55232648,127.0092394,0.0,0.0
1232,중구,어린이집,약수교회어린이집,37.55256170000001,127.0109232,0.0,0.0
1233,중구,어린이집,한솔어린이집,37.54716803,127.0056761,0.0,0.0
1234,중구,어린이집,남산숲어린이집,37.546567,127.008951,0.0,0.0
1235,중구,유치원,가명유치원,37.55879188,126.9671388,0.0,0.0
1236,중구,유치원,근화유치원,37.55901191,127.0089631,0.0,0.0
1237,중구,유치원,수암유치원,37.54716803,127.0056761,0.0,0.0
1238,중구,유치원,신일유치원,37.55539072,127.011863,0.0,0.0
1239,중구,유치원,약수유치원,37.55530847,127.0163105,0.0,0.0
1240,중구,유치원,한일유치원,37.56280774,127.020337,0.0,0.0
1241,중구,어린이집,단우물어린이집,37.567262,127.0182193,0.13,0.0
1242,용산구,유치원,대건유치원,37.52071271,126.9778555,0.6,0.05
1243,용산구,유치원,원유치원,37.5196486041,126.9768167716,0.6,0.11
1244,용산구,어린이집,이촌어린이집,37.52695898,126.9545216,0.0,0.0
1245,용산구,어린이집,보광어린이집,37.52880939,127.0009367,0.0,0.0
1246,용산구,어린이집,충신교회어린이집,37.52052298,126.9677697,0.6,0.01
1247,용산구,어린이집,동빙고어린이집,37.52360144,126.9940089,0.0,0.0
1248,용산구,어린이집,이태원삼성어린이집,37.53534696,126.9953973,0.0,0.0
1249,용산구,어린이집,한남어린이집,37.53456498,127.0004933,0.0,0.0
1250,용산구,어린이집,구립맑은숲 어린이집,37.54503816,127.0032951,0.0,0.0
1251,용산구,특수학교,용산국제학교,37.54102695,127.00113600000002,0.0,0.0
1252,용산구,특수학교,독일인학교,37.53781156,127.012161,0.0,0.0
1253,용산구,초등학교,용암초교,37.54530443,126.9894356,0.0,0.0
1254,용산구,초등학교,원효초교,37.53616243,126.95154709999998,0.0,0.0
1255,용산구,초등학교,신용산초교,37.52062932,126.9753668,0.6,0.4
1256,용산구,초등학교,서빙고초교(병설유치원),37.52206964,126.99230040129999,0.0,0.0
1257,용산구,초등학교,보광초교,37.53253948,126.9963931,0.0,0.0
1258,용산구,초등학교,한남초교(병설유치원),37.5392032,127.0055986,0.0,0.0
1259,용산구,초등학교,남정초교(병설유치원),37.53567338,126.9648033,0.0,0.0
1260,용산구,초등학교,이태원초교,37.53647807,126.9876718,0.0,0.0
1261,용산구,초등학교,청파초교(병설유치원),37.5473031,126.963544,0.0,0.0
1262,용산구,초등학교,후암초교,37.55136541,126.9817258,0.0,0.0
1263,용산구,초등학교,금양초교,37.5409415,126.9618318,0.0,0.0
1264,용산구,초등학교,삼광초교,37.5477533,126.9765936,0.0,0.0
1265,용산구,초등학교,신광초교,37.53859775,126.9703507,0.0,0.0
1266,용산구,초등학교,용산초교,37.5356134429,126.9725506245,0.0,0.0
1267,용산구,초등학교,한강초교,37.525226173,126.9650994294,0.59,0.0
1268,용산구,유치원,충신유치원,37.5204903168,126.97298059379999,0.6,0.6
1269,용산구,유치원,일민유치원,37.5344326622,126.9501826258,0.0,0.0
1270,용산구,유치원,도원유치원,37.53877767,126.95786332670001,0.0,0.0
1271,용산구,유치원,복자유치원,37.55200632,126.9781812,0.0,0.0
1272,용산구,유치원,강변유치원,37.51833758,126.9774173,0.6,0.0
1273,용산구,유치원,한가람유치원,37.51952037,126.98126299999998,0.6,0.0
1274,용산구,유치원,계성유치원,37.5358604644,126.95278149299999,0.0,0.0
1275,양천구,초등학교,강신초교,37.542099708,126.82958700000002,0.3,0.0
1276,양천구,초등학교,신원초교,37.529559000000006,126.829864,0.0,0.0
1277,양천구,초등학교,양강초교,37.524234,126.847852,0.51,0.0
1278,양천구,초등학교,양원초교,37.538217,126.823106,0.0,0.0
1279,양천구,초등학교,갈산초교,37.512372,126.870229,0.45,0.03
1280,양천구,초등학교,강월초교,37.516341,126.833433,1.16,0.1
1281,양천구,초등학교,경인초교,37.532893,126.885698,0.58,0.0
1282,양천구,초등학교,계남초교,37.510169,126.860017,0.0,0.0
1283,양천구,초등학교,목동초교,37.52280800000001,126.8721195225,0.46,0.0
1284,양천구,초등학교,서정초교,37.523451,126.86723700000002,0.32,0.0
1285,양천구,초등학교,신목초교,37.516610977,126.872685,0.61,0.43
1286,양천구,초등학교,신서초교,37.52059600000001,126.862332,0.21,0.0
1287,양천구,초등학교,양명초교,37.516375,126.856634,0.0,0.0
1288,양천구,초등학교,양목초교,37.523917,126.861471,0.01,0.0
1289,양천구,초등학교,양화초교,37.5436692981,126.87398600000002,0.0,0.0
1290,양천구,초등학교,영도초교,37.535952,126.871944,0.0,0.0
1291,양천구,초등학교,월촌초교,37.540695,126.876258,0.0,0.0
1292,양천구,초등학교,정목초교,37.536528845700005,126.870051,0.0,0.0
1293,양천구,초등학교,남명초교,37.515684,126.854084,0.11,0.0
1294,양천구,초등학교,양동초교,37.525847,126.8512401949,1.35,0.0
1295,양천구,초등학교,강서초교,37.522413,126.840913,0.74,0.0
1296,동작구,초등학교,신상도초등학교,37.50034631,126.9446175,0.15,0.0
1297,서초구,초등학교,신동,37.517128,127.011389,0.0,0.0
1298,서초구,어린이집,산성몬테소리,37.505248531999996,127.0110376411,0.06,0.0
1299,금천구,초등학교,탑동초등학교,37.45251781,126.9153675,0.63,0.0
1300,금천구,어린이집,한울 아트스쿨,37.47459671,126.9045858,0.0,0.0
1301,금천구,어린이집,해솔예술어린이집,37.46300863,126.9007427,0.0,0.0
1302,금천구,어린이집,독산본동어린이집,37.47741906,126.9025099,0.0,0.0
1303,금천구,유치원,독산유치원,37.46434175,126.900288,0.0,0.0
1304,금천구,초등학교,독산초등학교,37.46565673,126.8997128,0.0,0.0
1305,금천구,초등학교,동광초등학교,37.45193626,126.9158199,0.63,0.0
1306,금천구,유치원,동산 유치원,37.47631586,126.8995644,0.0,0.0
1307,금천구,초등학교,두산초등학교,37.46651028,126.8911418,0.0,0.0
1308,금천구,어린이집,모아래 어린이집,37.47700276,126.891023,0.0,0.0
1309,금천구,초등학교,문교초등학교,37.46672027,126.9088159,0.0,0.0
1310,금천구,초등학교,문백초등학교,37.447009,126.8986979,0.58,0.11
1311,금천구,초등학교,문성초등학교,37.47491168,126.899464,0.0,0.0
1312,금천구,초등학교,백산초등학교,37.44678681,126.9051444,0.91,0.01
1313,금천구,어린이집,본동 어린이집,37.44928529,126.9052384,0.91,0.17
1314,금천구,어린이집,새길어린이집,37.440234,126.907423,0.02,0.0
1315,금천구,어린이집,새라 어린이집,37.46010481,126.9030156,0.18,0.0
1316,금천구,어린이집,새롬어린이집,37.46492837,126.906212,0.0,0.0
1317,금천구,어린이집,샛별 어린이집,37.47257779,126.8926703,0.0,0.0
1318,금천구,유치원,시내유치원,37.47615506,126.8912876,0.0,0.0
1319,금천구,어린이집,시흥4동어린이집,37.45898015,126.906171,0.59,0.0
1320,금천구,어린이집,시흥5동 어린이집,37.449855,126.907253,0.91,0.44
1321,금천구,초등학교,시흥초등학교,37.45533882,126.9046408,0.89,0.0
1322,금천구,초등학교,신흥초등학교,37.4593748,126.9080883,0.53,0.0
1323,금천구,초등학교,안천초등학교,37.45874483,126.888356,0.0,0.0
1324,금천구,어린이집,애경어린이집,37.47712526,126.9092077,1.25,0.0
1325,금천구,어린이집,양문 어린이집,37.44909769,126.9007985,0.91,0.24
1326,금천구,초등학교,영남초등학교,37.47612758,126.907946,0.89,0.0
1327,금천구,어린이집,옥계어린이집,37.460122,126.9003034,0.03,0.0
1328,금천구,어린이집,자연유아 어린이집,37.446718,126.908245,0.88,0.0
1329,금천구,어린이집,정심 어린이집,37.467721,126.90726200000002,0.0,0.0
1330,금천구,초등학교,정심초등학교,37.47199234,126.9082146,0.91,0.0
1331,금천구,유치원,조형유치원,37.44904641,126.9036608,0.91,0.1
1332,서초구,어린이집,양재복지관,37.4845270215,127.0361644799,2.21,0.49
1333,서초구,어린이집,양지2어린이집(진행중),37.463467938499996,127.0704274311,0.0,0.0
1334,서초구,어린이집,sot어학원(진행중),37.4999272015,127.0109381306,0.21,0.0
1335,금천구,어린이집,가산 어린이집,37.48275774,126.8842639,1.44,0.0
1336,금천구,초등학교,가산초등학교,37.47816515,126.8963297,0.0,0.0
1337,금천구,어린이집,개미 어린이집,37.47304288,126.905858,0.14,0.0
1338,금천구,초등학교,금나래초등학교,37.458229,126.896205,0.11,0.0
1339,금천구,초등학교,금동초등학교,37.44773957,126.9163991,0.63,0.0
1340,금천구,초등학교,금산초등학교,37.44144269,126.9080871,0.15,0.0
1341,금천구,어린이집,금주어린이집,37.45647886,126.9016607,0.86,0.0
1342,금천구,초등학교,금천초등학교,37.45481034,126.9128749,0.63,0.0
1343,금천구,어린이집,기쁨 어린이집,37.46413648,126.8934789,0.0,0.0
1344,금천구,어린이집,꿈나래 어린이집,37.45454162,126.8971618,0.46,0.0
