,Unnamed: 0,사고다발지FID,연도,법정동코드,지점코드,행정구역,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤,지역
18,18,6394548,2018,1168010600,11680003,강남구,서울특별시 강남구 대치동(대치초교 부근),2,2,0,0,2,0,127.0605609,37.49021808,"{""type"":""Polygon"",""coordinates"":[[[127.06325587,37.49021808],[127.06320409,37.48980092],[127.06305073,37.48939978],[127.06280169,37.48903008],[127.06246654,37.48870604],[127.06205816,37.48844011],[127.06159224,37.4882425],[127.06108668,37.48812082],[127.06056093,37.48807973],[127.06003517,37.48812082],[127.05952962,37.4882425],[127.05906369,37.48844011],[127.05865531,37.48870604],[127.05832016,37.48903008],[127.05807112,37.48939978],[127.05791776,37.48980092],[127.05786598,37.49021808],[127.05791776,37.49063525],[127.05807112,37.49103638],[127.05832016,37.49140606],[127.05865531,37.49173009],[127.05906369,37.49199601],[127.05952962,37.49219361],[127.06003517,37.49231529],[127.06056093,37.49235638],[127.06108668,37.49231529],[127.06159224,37.49219361],[127.06205816,37.49199601],[127.06246654,37.49173009],[127.06280169,37.49140606],[127.06305073,37.49103638],[127.06320409,37.49063525],[127.06325587,37.49021808]]]}",서울
19,19,6394249,2018,1174010700,11740001,강동구,서울특별시 강동구 암사동(보람나무어린이집 부근),1,1,1,0,0,0,127.1350506,37.55180838,"{""type"":""Polygon"",""coordinates"":[[[127.13774554,37.55180838],[127.13769375,37.55139155],[127.1375404,37.55099075],[127.13729136,37.55062136],[127.13695621,37.55029759],[127.13654782,37.55003187],[127.1360819,37.54983443],[127.13557635,37.54971284],[127.13505059,37.54967179],[127.13452483,37.54971284],[127.13401928,37.54983443],[127.13355336,37.55003187],[127.13314498,37.55029759],[127.13280983,37.55062136],[127.13256079,37.55099075],[127.13240743,37.55139155],[127.13235565,37.55180838],[127.13240743,37.5522252],[127.13256079,37.552626],[127.13280983,37.55299538],[127.13314498,37.55331914],[127.13355336,37.55358484],[127.13401928,37.55378228],[127.13452483,37.55390385],[127.13505059,37.55394491],[127.13557635,37.55390385],[127.1360819,37.55378228],[127.13654782,37.55358484],[127.13695621,37.55331914],[127.13729136,37.55299538],[127.1375404,37.552626],[127.13769375,37.5522252],[127.13774554,37.55180838]]]}",서울
20,20,6503356,2019,1111016900,11110001,종로구,서울특별시 종로구 혜화동(서울혜화초교 부근),2,2,0,0,1,1,126.9988045,37.58973968,"{""type"":""Polygon"",""coordinates"":[[[127.00149943,37.58973968],[127.00144765,37.58932307],[127.00129429,37.58892246],[127.00104525,37.58855326],[127.0007101,37.58822965],[127.00030171,37.58796408],[126.99983579,37.58776673],[126.99933024,37.58764521],[126.99880448,37.58760417],[126.99827872,37.58764521],[126.99777317,37.58776673],[126.99730725,37.58796408],[126.99689887,37.58822965],[126.99656372,37.58855326],[126.99631468,37.58892246],[126.99616132,37.58932307],[126.99610954,37.58973968],[126.99616132,37.59015629],[126.99631468,37.59055688],[126.99656372,37.59092607],[126.99689887,37.59124967],[126.99730725,37.59151524],[126.99777317,37.59171257],[126.99827872,37.59183409],[126.99880448,37.59187512],[126.99933024,37.59183409],[126.99983579,37.59171257],[127.00030171,37.59151524],[127.0007101,37.59124967],[127.00104525,37.59092607],[127.00129429,37.59055688],[127.00144765,37.59015629],[127.00149943,37.58973968]]]}",서울
21,21,6503357,2019,1126010200,11260001,중랑구,서울특별시 중랑구 상봉동(서울중화초교 부근),2,2,0,1,1,0,127.0938024,37.60204398,"{""type"":""Polygon"",""coordinates"":[[[127.09649731,37.60204398],[127.09644553,37.60162743],[127.09629217,37.6012269],[127.09604313,37.60085776],[127.09570798,37.6005342],[127.0952996,37.60026867],[127.09483368,37.60007136],[127.09432812,37.59994985],[127.09380236,37.59990883],[127.09327661,37.59994985],[127.09277105,37.60007136],[127.09230513,37.60026867],[127.09189675,37.6005342],[127.0915616,37.60085776],[127.09131256,37.6012269],[127.0911592,37.60162743],[127.09110742,37.60204398],[127.0911592,37.60246052],[127.09131256,37.60286105],[127.0915616,37.60323018],[127.09189675,37.60355372],[127.09230513,37.60381924],[127.09277105,37.60401654],[127.09327661,37.60413804],[127.09380236,37.60417906],[127.09432812,37.60413804],[127.09483368,37.60401654],[127.0952996,37.60381924],[127.09570798,37.60355372],[127.09604313,37.60323018],[127.09629217,37.60286105],[127.09644553,37.60246052],[127.09649731,37.60204398]]]}",서울
22,22,6503371,2019,1126010500,11260002,중랑구,서울특별시 중랑구 망우동(서울면일초교 부근),2,2,0,0,2,0,127.098594,37.59158673,"{""type"":""Polygon"",""coordinates"":[[[127.10128895,37.59158673],[127.10123717,37.59117013],[127.10108381,37.59076953],[127.10083477,37.59040034],[127.10049962,37.59007674],[127.10009123,37.58981117],[127.09962531,37.58961383],[127.09911976,37.58949231],[127.098594,37.58945128],[127.09806824,37.58949231],[127.09756269,37.58961383],[127.09709677,37.58981117],[127.09668839,37.59007674],[127.09635324,37.59040034],[127.0961042,37.59076953],[127.09595084,37.59117013],[127.09589906,37.59158673],[127.09595084,37.59200333],[127.0961042,37.59240391],[127.09635324,37.59277309],[127.09668839,37.59309668],[127.09709677,37.59336224],[127.09756269,37.59355957],[127.09806824,37.59368109],[127.098594,37.59372212],[127.09911976,37.59368109],[127.09962531,37.59355957],[127.10009123,37.59336224],[127.10049962,37.59309668],[127.10083477,37.59277309],[127.10108381,37.59240391],[127.10123717,37.59200333],[127.10128895,37.59158673]]]}",서울
23,23,6503355,2019,1129013900,11290001,성북구,서울특별시 성북구 석관동(서울석관초교 부근),2,2,0,1,1,0,127.0590647,37.6103018,"{""type"":""Polygon"",""coordinates"":[[[127.06175965,37.6103018],[127.06170787,37.6098853],[127.06155451,37.60948481],[127.06130547,37.60911571],[127.06097032,37.60879219],[127.06056194,37.60852669],[127.06009602,37.6083294],[127.05959046,37.60820791],[127.0590647,37.60816689],[127.05853895,37.60820791],[127.05803339,37.6083294],[127.05756747,37.60852669],[127.05715909,37.60879219],[127.05682394,37.60911571],[127.0565749,37.60948481],[127.05642154,37.6098853],[127.05636976,37.6103018],[127.05642154,37.61071829],[127.0565749,37.61111878],[127.05682394,37.61148787],[127.05715909,37.61181137],[127.05756747,37.61207687],[127.05803339,37.61227415],[127.05853895,37.61239563],[127.0590647,37.61243665],[127.05959046,37.61239563],[127.06009602,37.61227415],[127.06056194,37.61207687],[127.06097032,37.61181137],[127.06130547,37.61148787],[127.06155451,37.61111878],[127.06170787,37.61071829],[127.06175965,37.6103018]]]}",서울
24,24,6503381,2019,1150010500,11500001,강서구,서울특별시 강서구 마곡동(서울송화초교 부근),2,2,0,1,1,0,126.816924,37.56876684,"{""type"":""Polygon"",""coordinates"":[[[126.81961893,37.56876684],[126.81956715,37.56835011],[126.81941379,37.56794939],[126.81916475,37.56758009],[126.8188296,37.56725639],[126.81842121,37.56699074],[126.81795529,37.56679334],[126.81744974,37.56667178],[126.81692398,37.56663073],[126.81639823,37.56667178],[126.81589267,37.56679334],[126.81542675,37.56699074],[126.81501837,37.56725639],[126.81468322,37.56758009],[126.81443418,37.56794939],[126.81428082,37.56835011],[126.81422904,37.56876684],[126.81428082,37.56918356],[126.81443418,37.56958427],[126.81468322,37.56995357],[126.81501837,37.57027725],[126.81542675,37.5705429],[126.81589267,37.57074029],[126.81639823,37.57086184],[126.81692398,37.57090288],[126.81744974,37.57086184],[126.81795529,37.57074029],[126.81842121,37.5705429],[126.8188296,37.57027725],[126.81916475,37.56995357],[126.81941379,37.56958427],[126.81956715,37.56918356],[126.81961893,37.56876684]]]}",서울
25,25,6503366,2019,1153011100,11530001,구로구,서울특별시 구로구 천왕동(서울천왕초교 부근),2,3,0,0,2,1,126.8384143,37.48198327,"{""type"":""Polygon"",""coordinates"":[[[126.84110921,37.48198327],[126.84105743,37.48156605],[126.84090407,37.48116487],[126.84065503,37.48079514],[126.84031988,37.48047106],[126.8399115,37.4802051],[126.83944558,37.48000747],[126.83894002,37.47988577],[126.83841426,37.47984468],[126.83788851,37.47988577],[126.83738295,37.48000747],[126.83691703,37.4802051],[126.83650865,37.48047106],[126.8361735,37.48079514],[126.83592446,37.48116487],[126.8357711,37.48156605],[126.83571932,37.48198327],[126.8357711,37.48240048],[126.83592446,37.48280165],[126.8361735,37.48317138],[126.83650865,37.48349544],[126.83691703,37.48376139],[126.83738295,37.48395901],[126.83788851,37.4840807],[126.83841426,37.4841218],[126.83894002,37.4840807],[126.83944558,37.48395901],[126.8399115,37.48376139],[126.84031988,37.48349544],[126.84065503,37.48317138],[126.84090407,37.48280165],[126.84105743,37.48240048],[126.84110921,37.48198327]]]}",서울
26,26,6503360,2019,1159010300,11590001,동작구,서울특별시 동작구 상도1동(서울강남초교 부근),1,1,1,0,0,0,126.9526501,37.50629062,"{""type"":""Polygon"",""coordinates"":[[[126.95534504,37.50629062],[126.95529326,37.50587354],[126.9551399,37.50547249],[126.95489086,37.50510287],[126.95455571,37.5047789],[126.95414732,37.50451303],[126.9536814,37.50431546],[126.95317585,37.5041938],[126.95265009,37.50415272],[126.95212433,37.5041938],[126.95161878,37.50431546],[126.95115286,37.50451303],[126.95074448,37.5047789],[126.95040933,37.50510287],[126.95016029,37.50547249],[126.95000693,37.50587354],[126.94995515,37.50629062],[126.95000693,37.50670769],[126.95016029,37.50710874],[126.95040933,37.50747834],[126.95074448,37.5078023],[126.95115286,37.50806817],[126.95161878,37.50826572],[126.95212433,37.50838737],[126.95265009,37.50842845],[126.95317585,37.50838737],[126.9536814,37.50826572],[126.95414732,37.50806817],[126.95455571,37.5078023],[126.95489086,37.50747834],[126.9551399,37.50710874],[126.95529326,37.50670769],[126.95534504,37.50629062]]]}",서울
27,27,6503369,2019,1165010800,11650001,서초구,서울특별시 서초구 서초동(서초초교 부근),2,2,0,2,0,0,127.0227988,37.49996166,"{""type"":""Polygon"",""coordinates"":[[[127.02549373,37.49996166],[127.02544194,37.49954454],[127.02528859,37.49914346],[127.02503955,37.49877381],[127.0247044,37.49844981],[127.02429601,37.49818392],[127.02383009,37.49798633],[127.02332454,37.49786466],[127.02279878,37.49782358],[127.02227302,37.49786466],[127.02176747,37.49798633],[127.02130155,37.49818392],[127.02089317,37.49844981],[127.02055801,37.49877381],[127.02030898,37.49914346],[127.02015562,37.49954454],[127.02010383,37.49996166],[127.02015562,37.50037877],[127.02030898,37.50077985],[127.02055801,37.50114948],[127.02089317,37.50147347],[127.02130155,37.50173935],[127.02176747,37.50193693],[127.02227302,37.50205859],[127.02279878,37.50209967],[127.02332454,37.50205859],[127.02383009,37.50193693],[127.02429601,37.50173935],[127.0247044,37.50147347],[127.02503955,37.50114948],[127.02528859,37.50077985],[127.02544194,37.50037877],[127.02549373,37.49996166]]]}",서울
28,28,6596147,2020,1129013600,11290001,성북구,서울특별시 성북구 하월곡동(자보습학원 부근),2,2,0,0,2,0,127.0394106,37.60421477,"{""type"":""Polygon"",""coordinates"":[[[127.0421055,37.60421477],[127.04205372,37.60379824],[127.04190036,37.60339772],[127.04165132,37.60302859],[127.04131617,37.60270504],[127.04090779,37.60243952],[127.04044187,37.60224221],[127.03993632,37.60212071],[127.03941056,37.60207968],[127.0388848,37.60212071],[127.03837925,37.60224221],[127.03791333,37.60243952],[127.03750494,37.60270504],[127.03716979,37.60302859],[127.03692075,37.60339772],[127.03676739,37.60379824],[127.03671561,37.60421477],[127.03676739,37.6046313],[127.03692075,37.60503182],[127.03716979,37.60540094],[127.03750494,37.60572447],[127.03791333,37.60598998],[127.03837925,37.60618728],[127.0388848,37.60630877],[127.03941056,37.6063498],[127.03993632,37.60630877],[127.04044187,37.60618728],[127.04090779,37.60598998],[127.04131617,37.60572447],[127.04165132,37.60540094],[127.04190036,37.60503182],[127.04205372,37.6046313],[127.0421055,37.60421477]]]}",서울
29,29,6596479,2020,1135010200,11350001,노원구,서울특별시 노원구 월계동(서울신화초교 부근),2,2,0,1,1,0,127.0408239,37.63256417,"{""type"":""Polygon"",""coordinates"":[[[127.0435188,37.63256417],[127.04346702,37.6321478],[127.04331366,37.63174742],[127.04306462,37.63137844],[127.04272947,37.63105502],[127.04232109,37.63078959],[127.04185517,37.63059236],[127.04134962,37.63047091],[127.04082386,37.6304299],[127.0402981,37.63047091],[127.03979255,37.63059236],[127.03932663,37.63078959],[127.03891824,37.63105502],[127.03858309,37.63137844],[127.03833405,37.63174742],[127.03818069,37.6321478],[127.03812891,37.63256417],[127.03818069,37.63298054],[127.03833405,37.6333809],[127.03858309,37.63374988],[127.03891824,37.63407329],[127.03932663,37.63433871],[127.03979255,37.63453593],[127.0402981,37.63465737],[127.04082386,37.63469838],[127.04134962,37.63465737],[127.04185517,37.63453593],[127.04232109,37.63433871],[127.04272947,37.63407329],[127.04306462,37.63374988],[127.04331366,37.6333809],[127.04346702,37.63298054],[127.0435188,37.63256417]]]}",서울
30,30,6596481,2020,1138010800,11380001,은평구,서울특별시 은평구 역촌동(역촌초교 부근),3,3,0,1,1,1,126.9142152,37.60170301,"{""type"":""Polygon"",""coordinates"":[[[126.91691012,37.60170301],[126.91685834,37.60128646],[126.91670498,37.60088593],[126.91645594,37.60051678],[126.91612079,37.60019323],[126.91571241,37.59992769],[126.91524649,37.59973038],[126.91474093,37.59960888],[126.91421518,37.59956785],[126.91368942,37.59960888],[126.91318386,37.59973038],[126.91271794,37.59992769],[126.91230956,37.60019323],[126.91197441,37.60051678],[126.91172537,37.60088593],[126.91157201,37.60128646],[126.91152023,37.60170301],[126.91157201,37.60211955],[126.91172537,37.60252008],[126.91197441,37.60288921],[126.91230956,37.60321276],[126.91271794,37.60347828],[126.91318386,37.60367558],[126.91368942,37.60379708],[126.91421518,37.60383811],[126.91474093,37.60379708],[126.91524649,37.60367558],[126.91571241,37.60347828],[126.91612079,37.60321276],[126.91645594,37.60288921],[126.91670498,37.60252008],[126.91685834,37.60211955],[126.91691012,37.60170301]]]}",서울
31,31,6596480,2020,1138010300,11380002,은평구,서울특별시 은평구 불광동(연신초교 부근),3,3,0,1,1,1,126.92840890000002,37.62649405,"{""type"":""Polygon"",""coordinates"":[[[126.93110385,37.62649405],[126.93105207,37.62607764],[126.93089871,37.62567724],[126.93064967,37.62530822],[126.93031452,37.62498477],[126.92990614,37.62471932],[126.92944022,37.62452208],[126.92893466,37.62440061],[126.9284089,37.6243596],[126.92788315,37.62440061],[126.92737759,37.62452208],[126.92691167,37.62471932],[126.92650329,37.62498477],[126.92616814,37.62530822],[126.9259191,37.62567724],[126.92576574,37.62607764],[126.92571396,37.62649405],[126.92576574,37.62691045],[126.9259191,37.62731085],[126.92616814,37.62767986],[126.92650329,37.62800329],[126.92691167,37.62826873],[126.92737759,37.62846597],[126.92788315,37.62858742],[126.9284089,37.62862844],[126.92893466,37.62858742],[126.92944022,37.62846597],[126.92990614,37.62826873],[126.93031452,37.62800329],[126.93064967,37.62767986],[126.93089871,37.62731085],[126.93105207,37.62691045],[126.93110385,37.62649405]]]}",서울
32,32,6596478,2020,1147010100,11470001,양천구,서울특별시 양천구 신정동(신목초교 부근),2,3,1,0,2,0,126.8725185,37.51668727,"{""type"":""Polygon"",""coordinates"":[[[126.87521342,37.51668727],[126.87516163,37.51627025],[126.87500827,37.51586926],[126.87475923,37.5154997],[126.87442408,37.51517577],[126.8740157,37.51490993],[126.87354978,37.51471239],[126.87304423,37.51459075],[126.87251847,37.51454968],[126.87199271,37.51459075],[126.87148716,37.51471239],[126.87102124,37.51490993],[126.87061285,37.51517577],[126.8702777,37.5154997],[126.87002866,37.51586926],[126.86987531,37.51627025],[126.86982352,37.51668727],[126.86987531,37.51710429],[126.87002866,37.51750528],[126.8702777,37.51787483],[126.87061285,37.51819875],[126.87102124,37.51846457],[126.87148716,37.5186621],[126.87199271,37.51878374],[126.87251847,37.51882481],[126.87304423,37.51878374],[126.87354978,37.5186621],[126.8740157,37.51846457],[126.87442408,37.51819875],[126.87475923,37.51787483],[126.87500827,37.51750528],[126.87516163,37.51710429],[126.87521342,37.51668727]]]}",서울
33,33,6596482,2020,1150010300,11500001,강서구,서울특별시 강서구 화곡동(우장초교 부근),3,3,0,1,1,1,126.8466235,37.54862259,"{""type"":""Polygon"",""coordinates"":[[[126.84931844,37.54862259],[126.84926666,37.54820575],[126.8491133,37.54780492],[126.84886426,37.54743552],[126.84852911,37.54711173],[126.84812073,37.54684601],[126.84765481,37.54664855],[126.84714926,37.54652696],[126.8466235,37.54648591],[126.84609774,37.54652696],[126.84559219,37.54664855],[126.84512627,37.54684601],[126.84471788,37.54711173],[126.84438273,37.54743552],[126.84413369,37.54780492],[126.84398034,37.54820575],[126.84392855,37.54862259],[126.84398034,37.54903943],[126.84413369,37.54944025],[126.84438273,37.54980964],[126.84471788,37.55013341],[126.84512627,37.55039913],[126.84559219,37.55059657],[126.84609774,37.55071816],[126.8466235,37.55075921],[126.84714926,37.55071816],[126.84765481,37.55059657],[126.84812073,37.55039913],[126.84852911,37.55013341],[126.84886426,37.54980964],[126.8491133,37.54944025],[126.84926666,37.54903943],[126.84931844,37.54862259]]]}",서울
34,34,6596464,2020,1150010300,11500002,강서구,서울특별시 강서구 화곡동(서울신정초교 부근),2,2,0,0,1,1,126.85232340000002,37.53287247,"{""type"":""Polygon"",""coordinates"":[[[126.85501833,37.53287247],[126.85496655,37.53245554],[126.85481319,37.53205463],[126.85456415,37.53168515],[126.854229,37.53136129],[126.85382061,37.53109551],[126.85335469,37.53089801],[126.85284914,37.5307764],[126.85232338,37.53073533],[126.85179762,37.5307764],[126.85129207,37.53089801],[126.85082615,37.53109551],[126.85041777,37.53136129],[126.85008262,37.53168515],[126.84983358,37.53205463],[126.84968022,37.53245554],[126.84962844,37.53287247],[126.84968022,37.53328939],[126.84983358,37.53369029],[126.85008262,37.53405977],[126.85041777,37.53438361],[126.85082615,37.53464938],[126.85129207,37.53484686],[126.85179762,37.53496847],[126.85232338,37.53500954],[126.85284914,37.53496847],[126.85335469,37.53484686],[126.85382061,37.53464938],[126.854229,37.53438361],[126.85456415,37.53405977],[126.85481319,37.53369029],[126.85496655,37.53328939],[126.85501833,37.53287247]]]}",서울
35,35,6596476,2020,1150010800,11500003,강서구,서울특별시 강서구 공항동(장미공원 부근),1,1,1,0,0,0,126.813376,37.55658009,"{""type"":""Polygon"",""coordinates"":[[[126.81607096,37.55658009],[126.81601918,37.55616329],[126.81586582,37.55576251],[126.81561678,37.55539314],[126.81528163,37.55506939],[126.81487324,37.5548037],[126.81440732,37.55460626],[126.81390177,37.55448469],[126.81337601,37.55444363],[126.81285025,37.55448469],[126.8123447,37.55460626],[126.81187878,37.5548037],[126.8114704,37.55506939],[126.81113525,37.55539314],[126.81088621,37.55576251],[126.81073285,37.55616329],[126.81068107,37.55658009],[126.81073285,37.55699688],[126.81088621,37.55739766],[126.81113525,37.55776701],[126.8114704,37.55809075],[126.81187878,37.55835644],[126.8123447,37.55855386],[126.81285025,37.55867543],[126.81337601,37.55871648],[126.81390177,37.55867543],[126.81440732,37.55855386],[126.81487324,37.55835644],[126.81528163,37.55809075],[126.81561678,37.55776701],[126.81586582,37.55739766],[126.81601918,37.55699688],[126.81607096,37.55658009]]]}",서울
36,36,6596176,2020,1153010200,11530001,구로구,서울특별시 구로구 구로동(성은어린이집 부근),3,3,0,2,1,0,126.8832238,37.49060829,"{""type"":""Polygon"",""coordinates"":[[[126.88591871,37.49060829],[126.88586693,37.49019112],[126.88571357,37.48978999],[126.88546453,37.4894203],[126.88512938,37.48909626],[126.884721,37.48883032],[126.88425508,37.48863272],[126.88374952,37.48851103],[126.88322377,37.48846994],[126.88269801,37.48851103],[126.88219246,37.48863272],[126.88172654,37.48883032],[126.88131815,37.48909626],[126.880983,37.4894203],[126.88073396,37.48978999],[126.8805806,37.49019112],[126.88052882,37.49060829],[126.8805806,37.49102545],[126.88073396,37.49142658],[126.880983,37.49179626],[126.88131815,37.49212029],[126.88172654,37.49238621],[126.88219246,37.49258381],[126.88269801,37.49270548],[126.88322377,37.49274657],[126.88374952,37.49270548],[126.88425508,37.49258381],[126.884721,37.49238621],[126.88512938,37.49212029],[126.88546453,37.49179626],[126.88571357,37.49142658],[126.88586693,37.49102545],[126.88591871,37.49060829]]]}",서울
37,37,6596483,2020,1153010800,11530002,구로구,서울특별시 구로구 오류동(오류초교 부근),2,2,0,1,1,0,126.8423603,37.4983718,"{""type"":""Polygon"",""coordinates"":[[[126.84505526,37.4983718],[126.84500348,37.49795468],[126.84485012,37.49755358],[126.84460108,37.49718393],[126.84426593,37.49685992],[126.84385755,37.49659402],[126.84339163,37.49639643],[126.84288607,37.49627476],[126.84236031,37.49623368],[126.84183456,37.49627476],[126.841329,37.49639643],[126.84086308,37.49659402],[126.8404547,37.49685992],[126.84011955,37.49718393],[126.83987051,37.49755358],[126.83971715,37.49795468],[126.83966537,37.4983718],[126.83971715,37.49878892],[126.83987051,37.49919001],[126.84011955,37.49955965],[126.8404547,37.49988364],[126.84086308,37.50014954],[126.841329,37.50034711],[126.84183456,37.50046878],[126.84236031,37.50050986],[126.84288607,37.50046878],[126.84339163,37.50034711],[126.84385755,37.50014954],[126.84426593,37.49988364],[126.84460108,37.49955965],[126.84485012,37.49919001],[126.84500348,37.49878892],[126.84505526,37.4983718]]]}",서울
