,시설종류,대상시설명,행정구역,경도,위도,다발지역사고건수,다발지역KSI,스쿨존사고건수,스쿨존KSI,ARI
211,어린이집,구립왕십리하나어린이집,성동구,127.0320321,37.560837,0,0,0,0,0.0
212,어린이집,신금호자이어린이집,성동구,127.0181532,37.5562227,0,0,0,0,0.0
213,어린이집,꿈터어린이집,성동구,127.055149,37.5623123,0,0,0,0,0.0
214,어린이집,구립홍익어린이집,성동구,127.02563229999998,37.56783247,0,0,0,0,0.0
215,어린이집,구립용답어린이집,성동구,127.0564009,37.56118504,0,0,0,0,0.0
216,어린이집,구립성모어린이집,성동구,127.033489,37.57037131,0,0,0,0,0.0
217,어린이집,구립금일어린이집,성동구,127.0249032,37.55364643,0,0,0,0,0.0
218,어린이집,연꽃어린이집,성동구,127.012722,37.5404159,0,0,0,0,0.0
219,어린이집,마장어린이집,성동구,127.0455793,37.566426,0,0,0,0,0.0
220,어린이집,행응어린이집,성동구,127.0313028,37.553126,0,0,0,0,0.0
221,유치원,로사유치원,성동구,127.0462961,37.5394137,0,0,0,0,0.0
222,유치원,옥수삼성유치원,성동구,127.0155564,37.54262971,0,0,0,0,0.0
223,유치원,옥정병설유치원,성동구,127.0157872,37.54230893,0,0,0,0,0.0
224,유치원,옥수병설유치원,성동구,127.0218712,37.54552993,0,0,0,0,0.0
225,유치원,사근병설유치원,성동구,127.0475736,37.56268098,0,0,0,0,0.0
226,유치원,마장병설유치원,성동구,127.0362219,37.56877574,0,0,0,0,0.0
227,유치원,경수병설유치원,성동구,127.0580689,37.54043604,0,0,0,0,0.0
228,유치원,한양여대부속유치원,성동구,127.0490746,37.55947642,0,0,0,0,0.0
229,유치원,아이들세상유치원,성동구,127.017941,37.54532877,0,0,0,0,0.0
230,유치원,금호유치원,성동구,127.0231125,37.54879131,0,0,0,0,0.0
231,유치원,세성유치원,성동구,127.0340554,37.55386308,0,0,0,0,0.0
232,유치원,송곡유치원,성동구,127.034625,37.56512898,0,0,0,0,0.0
233,유치원,경동(벽산)유치원,성동구,127.0260929,37.55453185,0,0,0,0,0.0
234,유치원,솔유치원,성동구,127.0326723,37.56910834,0,0,0,0,0.0
235,유치원,경동(성수)유치원,성동구,127.0500737,37.54382386,0,0,0,0,0.0
236,유치원,무학유치원,성동구,127.0306547,37.5614705,0,0,0,0,0.0
610,초등학교,서울중목초등학교,중랑구,127.079339,37.59008654,0,0,0,0,0.0
618,초등학교,서울원묵초등학교,중랑구,127.0868129,37.6177489,0,0,0,0,0.0
1166,유치원,새소리유치원,동대문구,127.06156570000002,37.57665796,0,0,0,0,0.0
989,초등학교,숭미초교,도봉구,127.0279643,37.6508453,0,0,0,0,0.0
945,어린이집,구립도담어린이집,관악구,126.958378,37.489733,0,0,0,0,0.0
946,어린이집,구립새빛어린이집,관악구,126.915149,37.486319,0,0,0,0,0.0
954,유치원,사랑,도봉구,127.04666893459999,37.6654300761,0,0,0,0,0.0
957,유치원,지현,도봉구,127.043941,37.6863357,0,0,0,0,0.0
958,유치원,현대,도봉구,127.01395,37.654152,0,0,0,0,0.0
964,유치원,자연,도봉구,127.0475002126,37.660870780100005,0,0,0,0,0.0
967,유치원,햇살,도봉구,127.0252286,37.6492018,0,0,0,0,0.0
969,유치원,도봉초병설,도봉구,127.038218,37.6793783,0,0,0,0,0.0
972,어린이집,해맑은,도봉구,127.015283,37.6565427,0,0,0,0,0.0
976,어린이집,신예원,도봉구,127.0410685,37.66480670000001,0,0,0,0,0.0
982,어린이집,쌍문1동,도봉구,127.025917,37.6482929,0,0,0,0,0.0
986,초등학교,도봉초교,도봉구,127.038218,37.6793783,0,0,0,0,0.0
988,초등학교,백운초교,도봉구,127.0139875,37.6532035,0,0,0,0,0.0
994,초등학교,쌍문,도봉구,127.024308,37.6489734,0,0,0,0,0.0
1038,어린이집,서울SOS어린이집,양천구,126.824872,37.531678,0,0,0,0,0.0
995,초등학교,오봉,도봉구,127.0402882,37.6718842,0,0,0,0,0.0
996,초등학교,월천,도봉구,127.0522016,37.6478402,0,0,0,0,0.0
999,초등학교,창도,도봉구,127.0490956,37.663831,0,0,0,0,0.0
1001,초등학교,창림,도봉구,127.0415487,37.6429724,0,0,0,0,0.0
1012,유치원,하늘유치원,관악구,126.932256,37.474059,0,0,0,0,0.0
1016,초등학교,반원,서초구,127.003632,37.508212,0,0,0,0,0.0
1017,어린이집,은행정어린이집,양천구,126.858452,37.522863,0,0,0,0,0.0
1021,어린이집,은혜어린이집,양천구,126.862155,37.524044,0,0,0,0,0.0
1022,어린이집,성결어린이집,양천구,126.837666,37.528832,0,0,0,0,0.0
1028,어린이집,구립목2동어린이집,양천구,126.871105,37.54490300000001,0,0,0,0,0.0
1032,학원,리틀플래닛학원,양천구,126.83585257850001,37.530901,0,0,0,0,0.0
1034,유치원,신목유치원,양천구,126.870203,37.546331,0,0,0,0,0.0
1035,어린이집,다솜어린이집,양천구,126.882074,37.545105,0,0,0,0,0.0
943,어린이집,구립선봉어린이집,관악구,126.939675,37.485148,0,0,0,0,0.0
942,특수학교,서울정문학교,관악구,126.916953,37.461733,0,0,0,0,0.0
939,유치원,은천병설유치원,관악구,126.942678,37.486585,0,0,0,0,0.0
937,유치원,신성병설유치원,관악구,126.936752,37.472004,0,0,0,0,0.0
892,유치원,인애유치원,광진구,127.0683425257,37.5338437807,0,0,0,0,0.0
893,유치원,프라임유치원,광진구,127.0983573098,37.538767,0,0,0,0,0.0
894,유치원,보성유치원,광진구,127.1043802267,37.5436805818,0,0,0,0,0.0
895,유치원,한일유치원,광진구,127.071517497,37.535165290500004,0,0,0,0,0.0
896,유치원,자양도담유치원,광진구,127.0799278118,37.536172,0,0,0,0,0.0
897,유치원,샬롬유치원,광진구,127.0917219509,37.542405,0,0,0,0,0.0
898,유치원,광장유치원,광진구,127.10523289620001,37.5485408931,0,0,0,0,0.0
899,유치원,자양유치원,광진구,127.0837689816,37.531156,0,0,0,0,0.0
900,유치원,아이조아유치원,광진구,127.0804712501,37.566152,0,0,0,0,0.0
901,유치원,구의병설유치원,광진구,127.0803117758,37.5430074366,0,0,0,0,0.0
902,유치원,신자병설유치원,광진구,127.07543799999999,37.530017,0,0,0,0,0.0
903,유치원,양남병설유치원,광진구,127.089234331,37.531123236,0,0,0,0,0.0
904,유치원,양진병설유치원,광진구,127.0983113997,37.5445751665,0,0,0,0,0.0
905,유치원,자양병설유치원,광진구,127.07973959290001,37.536988244899995,0,0,0,0,0.0
906,유치원,경원유치원,광진구,127.09608639940001,37.554876,0,0,0,0,0.0
907,유치원,동심유치원,광진구,127.07267267799999,37.5517127888,0,0,0,0,0.0
910,유치원,한신혜원유치원,영등포구,126.8917467,37.54028177,0,0,0,0,0.0
913,어린이집,하나푸르니신길어린이집,영등포구,126.911655,37.50715227,0,0,0,0,0.0
921,어린이집,국회어린이집,영등포구,126.91640359999998,37.5329136,0,0,0,0,0.0
923,유치원,돈보스꼬유치원,영등포구,126.90138600000002,37.51054600000001,0,0,0,0,0.0
925,유치원,윤중초등학교병설유치원,영등포구,126.9225902,37.51964065,0,0,0,0,0.0
927,유치원,영림초등학교병설유치원,영등포구,126.9025151,37.48735300000001,0,0,0,0,0.0
928,유치원,영등포초등학교병설유치원,영등포구,126.898261,37.512933,0,0,0,0,0.0
931,유치원,꿈나라유치원,관악구,126.92062,37.460534,0,0,0,0,0.0
932,유치원,신우단설유치원,관악구,126.93253500000002,37.463264,0,0,0,0,0.0
933,유치원,관악병설유치원,관악구,126.942556,37.481024,0,0,0,0,0.0
936,유치원,삼성병설유치원,관악구,126.940495,37.468521,0,0,0,0,0.0
1037,어린이집,파란들어린이집,양천구,126.825367,37.535612,0,0,0,0,0.0
1039,어린이집,강서중앙어린이집,양천구,126.8329819033,37.540574,0,0,0,0,0.0
619,유치원,동일유치원,중랑구,127.084613,37.57814651,0,0,0,0,0.0
1150,초등학교,은석초교,동대문구,127.0757645,37.57855561,0,0,0,0,0.0
1107,유치원,염경초등학교병설유치원,강서구,126.8712574,37.55500148,0,0,0,0,0.0
1112,유치원,미도유치원,강서구,126.8609735,37.550429,0,0,0,0,0.0
1113,유치원,보라유치원,강서구,126.847394,37.56361546,0,0,0,0,0.0
1117,유치원,등촌이화유치원,강서구,126.847951,37.5597383,0,0,0,0,0.0
1122,유치원,신세기유치원,강서구,126.8465865,37.57101339,0,0,0,0,0.0
1125,유치원,등촌제일유치원,강서구,126.859332,37.555424,0,0,0,0,0.0
1135,어린이집,동산어린이집,강서구,126.875539,37.55153551,0,0,0,0,0.0
1139,어린이집,LG사이언스파크어린이집,강서구,126.83123159999998,37.56340246,0,0,0,0,0.0
1143,어린이집,신원어린이집,강서구,126.8766502,37.55101498,0,0,0,0,0.0
1144,어린이집,예은어린이집,강서구,126.8148839,37.57807299,0,0,0,0,0.0
1147,초등학교,신기초교,양천구,126.854215,37.511312,0,0,0,0,0.0
1148,유치원,휘경초교단설유치원,동대문구,127.0582128,37.58576220000001,0,0,0,0,0.0
1149,초등학교,삼육초교,동대문구,127.0471736,37.58877033,0,0,0,0,0.0
1151,초등학교,용두초교,동대문구,127.0283873,37.57641471,0,0,0,0,0.0
1041,어린이집,목동어린이집,양천구,126.871605,37.532909,0,0,0,0,0.0
1152,초등학교,홍파초교,동대문구,127.0395874,37.58620351,0,0,0,0,0.0
1153,유치원,홍파초교병설유치원,동대문구,127.0395874,37.58620351,0,0,0,0,0.0
1154,초등학교,휘봉초교,동대문구,127.0700419,37.58567758,0,0,0,0,0.0
1155,유치원,휘봉초교병설유치원,동대문구,127.0700419,37.58567758,0,0,0,0,0.0
1156,유치원,백주유치원,동대문구,127.0526528,37.58070593,0,0,0,0,0.0
1157,유치원,빛나유치원,동대문구,127.0564912,37.56720004,0,0,0,0,0.0
1158,유치원,아이비유치원,동대문구,127.0687172,37.5828204,0,0,0,0,0.0
1160,유치원,서울유치원,동대문구,127.0687696,37.60075012,0,0,0,0,0.0
1161,유치원,소화유치원,동대문구,127.0347893,37.583038,0,0,0,0,0.0
1162,유치원,예일유치원,동대문구,127.064387,37.57734724,0,0,0,0,0.0
1163,유치원,젬마유치원,동대문구,127.0594186,37.59294179999999,0,0,0,0,0.0
1164,유치원,동안유치원,동대문구,127.0568457,37.59253942,0,0,0,0,0.0
1165,유치원,그림유치원,동대문구,127.0471757,37.576049,0,0,0,0,0.0
1106,초등학교,염경초등학교,강서구,126.8712574,37.55500148,0,0,0,0,0.0
1105,초등학교,염동초등학교,강서구,126.872373,37.55209431,0,0,0,0,0.0
1104,초등학교,유석초등학교,강서구,126.853766,37.56080163,0,0,0,0,0.0
1103,초등학교,탑산초등학교,강서구,126.8523675,37.56701674,0,0,0,0,0.0
1042,어린이집,무궁화어린이집,양천구,126.867409,37.5347683862,0,0,0,0,0.0
1043,어린이집,세진어린이집,양천구,126.835746,37.529702,0,0,0,0,0.0
1044,어린이집,엄마사랑어린이집,양천구,126.869803,37.541638,0,0,0,0,0.0
1048,초등학교,목운초교,양천구,126.873011,37.527011,0,0,0,0,0.0
1050,유치원,해림유치원,양천구,126.882643,37.541628,0,0,0,0,0.0
1051,유치원,동연유치원,양천구,126.867708,37.54880900000001,0,0,0,0,0.0
1053,유치원,등촌유치원,양천구,126.864907,37.546576,0,0,0,0,0.0
1056,유치원,어린이의정원유치원,양천구,126.864769,37.506571,0,0,0,0,0.0
1057,유치원,원일유치원,양천구,126.881875,37.535158,0,0,0,0,0.0
1058,유치원,빛나유치원,양천구,126.867095,37.5292498871,0,0,0,0,0.0
1060,어린이집,구립문성어린이집,관악구,126.902893,37.482015,0,0,0,0,0.0
1061,어린이집,구립미림어린이집,관악구,126.930942,37.4663997368,0,0,0,0,0.0
1062,어린이집,구립합실어린이집,관악구,126.925415,37.464018,0,0,0,0,0.0
1063,어린이집,구립서원어린이집,관악구,126.934229,37.476926,0,0,0,0,0.0
1064,어린이집,예대어린이집,관악구,126.947208,37.485299,0,0,0,0,0.0
1067,유치원,영그린유치원,관악구,126.940393,37.477066,0,0,0,0,0.0
1068,어린이집,아뜰어린이집,관악구,126.936966,37.487501,0,0,0,0,0.0
1073,초등학교,백석초등학교,강서구,126.8624253,37.55364729,0,0,0,0,0.0
1074,초등학교,삼정초등학교,강서구,126.8104935,37.58050789,0,0,0,0,0.0
1084,초등학교,가양초등학교,강서구,126.8585205,37.56221656,0,0,0,0,0.0
1085,초등학교,개화초등학교,강서구,126.80466409999998,37.57394274,0,0,0,0,0.0
1094,초등학교,등양초등학교,강서구,126.8447608,37.5649455,0,0,0,0,0.0
1095,초등학교,등원초등학교,강서구,126.8500834,37.55981308,0,0,0,0,0.0
1097,초등학교,등현초등학교,강서구,126.8475976,37.56144973,0,0,0,0,0.0
1100,초등학교,양천초등학교,강서구,126.8395913,37.5701684,0,0,0,0,0.0
1101,초등학교,염창초등학교,강서구,126.8676002,37.55322433,0,0,0,0,0.0
1102,초등학교,월정초등학교,강서구,126.836292,37.53499572,0,0,0,0,0.0
891,유치원,자양하나유치원,광진구,127.0786109181,37.538881462199996,0,0,0,0,0.0
890,유치원,선양유치원,광진구,127.07116618639999,37.5543275912,0,0,0,0,0.0
889,유치원,미파유치원,광진구,127.08588634110001,37.5702302977,0,0,0,0,0.0
760,초등학교,은평초등(병설포함),은평구,126.9341059,37.601956799999996,0,0,0,0,0.0
727,초등학교,영원초등학교,영등포구,126.902141,37.51071936,0,0,0,0,0.0
728,초등학교,우신초등학교,영등포구,126.911892,37.50986625,0,0,0,0,0.0
730,초등학교,신대림초등학교,영등포구,126.905821,37.49215502,0,0,0,0,0.0
731,초등학교,영림초등학교,영등포구,126.9025151,37.48735300000001,0,0,0,0,0.0
732,초등학교,윤중초등학교,영등포구,126.9225902,37.51964065,0,0,0,0,0.0
733,초등학교,영등포초등학교,영등포구,126.898261,37.512933,0,0,0,0,0.0
739,어린이집,다우림어린이집,은평구,126.9111987,37.615538,0,0,0,0,0.0
740,초등학교,어울초등학교,은평구,126.9350575,37.60656187,0,0,0,0,0.0
744,유치원,자연유치원,은평구,126.93538999999998,37.60298,0,0,0,0,0.0
745,어린이집,보듬손어린이집,은평구,126.91776000000002,37.631190000000004,0,0,0,0,0.0
747,초등학교,서울인수초등학교,강북구,127.009137,37.64305134,0,0,0,0,0.0
754,초등학교,은평초등,은평구,126.9341059,37.601973,0,0,0,0,0.0
755,어린이집,꿈나무마을어린이집,은평구,126.92818159999999,37.59818370000001,0,0,0,0,0.0
761,초등학교,갈현초등,은평구,126.91664309999999,37.6192867,0,0,0,0,0.0
888,유치원,정신유치원,광진구,127.0646475569,37.5373590425,0,0,0,0,0.0
763,초등학교,구산초등,은평구,126.9094685,37.6124476,0,0,0,0,0.0
765,초등학교,녹번초등,은평구,126.926111,37.604290999999996,0,0,0,0,0.0
766,초등학교,대조초등,은평구,126.91954229999999,37.613223299999994,0,0,0,0,0.0
767,초등학교,북한산초등,은평구,126.950331,37.654060799999996,0,0,0,0,0.0
768,초등학교,불광초등,은평구,126.93072040000001,37.61342855,0,0,0,0,0.0
769,초등학교,선일초등,은평구,126.9126173,37.619721999999996,0,0,0,0,0.0
775,초등학교,대은초등,은평구,126.92615430000001,37.611831200000005,0,0,0,0,0.0
779,초등학교,진관초등,은평구,126.9291301,37.645052,0,0,0,0,0.0
782,초등학교,은빛초등,은평구,126.9200278,37.63517120000001,0,0,0,0,0.0
784,초등학교,구현초등,은평구,126.90584820000001,37.609239,0,0,0,0,0.0
785,초등학교,서신초등,은평구,126.90744109999999,37.592327000000004,0,0,0,0,0.0
787,어린이집,수성어린이집,은평구,126.91344699999999,37.623554999999996,0,0,0,0,0.0
789,어린이집,우정어린이집,은평구,126.91495719999999,37.6256243,0,0,0,0,0.0
722,유치원,에덴유치원,영등포구,126.913438,37.50561109,0,0,0,0,0.0
720,유치원,침례유치원,영등포구,126.9342568,37.51773399,0,0,0,0,0.0
717,유치원,동천유치원,영등포구,126.9121219,37.50634892,0,0,0,0,0.0
714,유치원,신라유치원,영등포구,126.9166502,37.51469911,0,0,0,0,0.0
620,유치원,색동유치원,중랑구,127.0784011,37.591641,0,0,0,0,0.0
621,유치원,동국유치원,중랑구,127.087174,37.57385234,0,0,0,0,0.0
624,초등학교,서울새솔초등학교,중랑구,127.1113289,37.61795176,0,0,0,0,0.0
628,초등학교,오정초등학교,구로구,126.8264393,37.49016576,0,0,0,0,0.0
629,초등학교,온수초등학교,구로구,126.825993,37.49407100000001,0,0,0,0,0.0
632,초등학교,항동초등학교,구로구,126.8241103,37.47701589,0,0,0,0,0.0
633,특수학교,성베드로학교,구로구,126.826165,37.4875236,0,0,0,0,0.0
634,특수학교,정진학교,구로구,126.8207513,37.49881413,0,0,0,0,0.0
640,어린이집,궁동어린이집,구로구,126.829017,37.49684058,0,0,0,0,0.0
641,어린이집,남산어린이집,구로구,126.864935,37.50294183,0,0,0,0,0.0
649,어린이집,항동어린이집,구로구,126.8234383,37.48537876,0,0,0,0,0.0
661,초등학교,효성교회어린이집,강북구,127.0326578,37.61874578,0,0,0,0,0.0
663,어린이집,백운교회어린이집,강북구,127.0101751,37.64461176,0,0,0,0,0.0
667,어린이집,인수동어린이집,강북구,127.0141267,37.64149755,0,0,0,0,0.0
671,어린이집,솔밭어린이집,강북구,127.012044,37.65411876,0,0,0,0,0.0
673,어린이집,푸른솔어린이집,강북구,127.0193257,37.64393308,0,0,0,0,0.0
674,어린이집,제일어린이집,강북구,127.0104218,37.65867068,0,0,0,0,0.0
676,초등학교,서울송중초등학교,강북구,127.0314655,37.61700179,0,0,0,0,0.0
678,초등학교,서울우이초등학교,강북구,127.0148082,37.63865468,0,0,0,0,0.0
685,유치원,성체유치원,강북구,127.0209886,37.64230381,0,0,0,0,0.0
686,유치원,유안유치원(인수유치원 중복),강북구,127.0104879,37.64527486,0,0,0,0,0.0
689,어린이집,예원어린이집,강북구,127.0335137,37.61783013,0,0,0,0,0.0
694,초등학교,여의도초등학교,영등포구,126.936795,37.52320626,0,0,0,0,0.0
698,초등학교,당산초등학교,영등포구,126.8962413,37.54012002,0,0,0,0,0.0
700,초등학교,덕의초등학교,구로구,126.8573464,37.50602878,0,0,0,0,0.0
707,초등학교,신미림초등학교,구로구,126.87955259999998,37.50714192,0,0,0,0,0.0
708,초등학교,영서초등학교,구로구,126.89558390000002,37.48896046,0,0,0,0,0.0
790,유치원,성균관(갈현초교 중복),은평구,126.9169211,37.6183134,0,0,0,0,0.0
795,유치원,바다의별유치원,은평구,126.9262062,37.615361,0,0,0,0,0.0
799,유치원,새보람유치원,은평구,126.932639,37.616263399999994,0,0,0,0,0.0
857,유치원,청구이화유치원,광진구,127.0970223691,37.5418216079,0,0,0,0,0.0
859,어린이집,신나는어린이집,광진구,127.0886954645,37.541318,0,0,0,0,0.0
860,어린이집,좋은어린이집,광진구,127.0903183096,37.5362037856,0,0,0,0,0.0
861,어린이집,능동어린이집,광진구,127.08196759370001,37.553551,0,0,0,0,0.0
862,어린이집,자양어린이집,광진구,127.0752336539,37.532877,0,0,0,0,0.0
863,어린이집,으뜸어린이집,광진구,127.0711743702,37.5307969949,0,0,0,0,0.0
864,어린이집,중곡샛별어린이집,광진구,127.0802620866,37.570926,0,0,0,0,0.0
866,어린이집,미예뜰어린이집,광진구,127.08053183690001,37.566332401,0,0,0,0,0.0
867,어린이집,키즈용맹(구.하은)어린이집,광진구,127.09111108649999,37.5585901081,0,0,0,0,0.0
868,어린이집,구의2동어린이집,광진구,127.0962466295,37.5502106312,0,0,0,0,0.0
869,어린이집,선린어린이집,광진구,127.0769224026,37.533347,0,0,0,0,0.0
870,어린이집,구의3동어린이집,광진구,127.09511645069999,37.53932800000001,0,0,0,0,0.0
871,어린이집,성심어린이집,광진구,127.08499369409999,37.556563,0,0,0,0,0.0
872,어린이집,상명어린이집,광진구,127.0814193132,37.5699309088,0,0,0,0,0.0
873,어린이집,예지어린이집,광진구,127.07346796969999,37.557168,0,0,0,0,0.0
874,어린이집,수정어린이집,광진구,127.0694481374,37.549073,0,0,0,0,0.0
875,어린이집,명성어린이집,광진구,127.08633014700001,37.5400821497,0,0,0,0,0.0
876,어린이집,우리티움아이어린이집,광진구,127.090838924,37.540118,0,0,0,0,0.0
878,초등학교,화양초등학교,광진구,127.0715827322,37.5442285889,0,0,0,0,0.0
879,초등학교,광진초등학교,광진구,127.0913325323,37.547682,0,0,0,0,0.0
880,초등학교,양진초등학교,광진구,127.0983113997,37.5445751665,0,0,0,0,0.0
881,유치원,광남유치원,광진구,127.10069832549999,37.5416266176,0,0,0,0,0.0
882,유치원,선경유치원,광진구,127.089785089,37.5333960439,0,0,0,0,0.0
883,유치원,어린이회관유치원,광진구,127.074938,37.547599,0,0,0,0,0.0
884,유치원,현정유치원,광진구,127.08894968889999,37.54443300000001,0,0,0,0,0.0
885,유치원,성산유치원,광진구,127.08417754940001,37.5329087681,0,0,0,0,0.0
886,유치원,슬기유치원,광진구,127.0925744312,37.552015,0,0,0,0,0.0
887,유치원,대원(구.우성)유치원,광진구,127.0756520412,37.5345768836,0,0,0,0,0.0
858,어린이집,사랑의어린이집,광진구,127.09706706120001,37.541017,0,0,0,0,0.0
856,유치원,영화유치원,광진구,127.0977190618,37.5540529884,0,0,0,0,0.0
801,유치원,색동유치원,은평구,126.914224,37.616054999999996,0,0,0,0,0.0
855,유치원,선화유치원,광진구,127.08679335020001,37.5498138606,0,0,0,0,0.0
802,유치원,동북유치원,은평구,126.9248133,37.64432515,0,0,0,0,0.0
804,유치원,유정유치원,은평구,126.926723,37.6066376,0,0,0,0,0.0
807,유치원,숲유치원,은평구,126.917566,37.6370354,0,0,0,0,0.0
808,유치원,서울산울림유치원,은평구,126.9298271,37.64806913,0,0,0,0,0.0
809,초등학교,구현초등(병설포함),은평구,126.90584820000001,37.609222700000004,0,0,0,0,0.0
810,초등학교,서신초등(병설포함),은평구,126.90744109999999,37.59231079999999,0,0,0,0,0.0
816,어린이집,하나연어린이집,은평구,126.928055,37.604894,0,0,0,0,0.0
822,유치원,봄내유치원,중랑구,127.085535,37.585935,0,0,0,0,0.0
824,유치원,중곡초등학교병설유치원,중랑구,127.0834395,37.57489299,0,0,0,0,0.0
826,유치원,수산유치원,중랑구,127.0759685,37.59762623,0,0,0,0,0.0
831,초등학교,서울중랑초등학교,중랑구,127.0755031,37.58966381,0,0,0,0,0.0
832,초등학교,서울중곡초등학교,중랑구,127.0834395,37.57489299,0,0,0,0,0.0
1,초등학교,공릉초교,노원구,127.0746307,37.61861498,0,0,0,0,0.0
836,초등학교,서울면동초등학교,중랑구,127.0865941,37.58535305,0,0,0,0,0.0
837,초등학교,서울면남초등학교,중랑구,127.087667,37.57726134,0,0,0,0,0.0
839,초등학교,서울상봉초등학교,중랑구,127.0831709,37.59798021,0,0,0,0,0.0
841,어린이집,나래어린이집,중랑구,127.0837119,37.59172695,0,0,0,0,0.0
842,어린이집,이화어린이집,중랑구,127.080811,37.573952,0,0,0,0,0.0
844,초등학교,관악초등학교,관악구,126.942556,37.481024,0,0,0,0,0.0
845,초등학교,구암초등학교,관악구,126.946272,37.489217,0,0,0,0,0.0
848,어린이집,꿈동산몬테소리어린이집,광진구,127.07606486639999,37.5558199225,0,0,0,0,0.0
849,특수학교,한국켄트외국인학교,광진구,127.0863403497,37.5471634553,0,0,0,0,0.0
850,어린이집,아이터어린이집,광진구,127.08377592469999,37.5438489057,0,0,0,0,0.0
851,어린이집,능동꿈맞이어린이집,광진구,127.0859139,37.55283015,0,0,0,0,0.0
852,특수학교,재한몽골학교,광진구,127.0982366,37.54551467,0,0,0,0,0.0
853,특수학교,광진학교,광진구,127.0915615178,37.5376674941,0,0,0,0,0.0
854,초등학교,추계초등학교,서대문구,126.95405929999998,37.56314981,0,0,0,0,0.0
1668,초등학교,상암초교,마포구,126.89234209370001,37.5763366011,0,0,0,0,0.0
